text,is_recruitment,cat_reason,source_file,label,source
":anger::anger::anger:GIÚP EM VỚI :anger::anger::anger:
,  do cần tiền mua thuốc chữa bệnh nên e thanh lý toàn bộ shop. E ở khuê trung cẩm lệ, mng cứ qua test mùi. Từ 150 cao nhất 1tr5 thôi",0,"Tin đăng bán hàng thanh lý, không liên quan đến việc làm.",content3_step1.csv,,
"Kỹ Sư Tư Vấn Giải Pháp ICT
PHÚC LỢI Laptop Chế độ bảo hiểm Du Lịch Phụ cấp Đồng phục Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương Công tác phí Phụ cấp thâm niên Nghỉ phép năm MÔ TẢ CÔNG VIỆC Mục tiêu công việc Hỗ trợ bộ phận kinh doanh trong việc tư vấn, thiết kế và đề xuất giải pháp kỹ thuật hạ tầng CNTT phù hợp với yêu cầu khách hàng (nhà máy, kho xưởng, văn phòng,...), đảm bảo khả thi, hiệu quả và đáp ứng các tiêu chuẩn kỹ thuật. Nhiệm vụ chính Khảo sát hiện trạng, thu thập yêu cầu kỹ thuật từ khách hàng Tư vấn, xây dựng giải pháp tổng thể về hạ tầng CNTT: mạng, camera, SOC, server, UPS, trung tâm điều hành, ... Thiết kế sơ đồ hệ thống (logical diagram, physical diagram) và lựa chọn thiết bị phù hợp Lập danh sách thiết bị (BOM), dự toán sơ bộ và tài liệu thuyết minh giải pháp kỹ thuật Hỗ trợ đội ngũ kinh doanh trong việc thuyết trình giải pháp, làm hồ sơ chào thầu, demo công nghệ Cập nhật sản phẩm, công nghệ mới từ các hãng, làm việc với đối tác để lấy thông tin kỹ thuật Phối hợp với bộ phận thi công/triển khai để bàn giao giải pháp, đảm bảo đúng yêu cầu kỹ thuật Tham gia đào tạo kỹ thuật nội bộ, chia sẻ kiến thức công nghệ mới cho team YÊU CẦU CÔNG VIỆC Học vấn Tốt nghiệp đại học/cao đẳng chuyên ngành CNTT, Điện tử – Viễn thông, Hệ thống thông tin, hoặc tương đương Kinh nghiệm Tối thiểu 1–2 năm làm ở vị trí tương đương hoặc kỹ sư triển khai hạ tầng CNTT Kiến thức chuyên môn Hiểu biết về hệ thống mạng LAN/WAN/WiFi, camera, server, storage, UPS, SOC/NOC,... Kỹ năng mềm - Viết tài liệu kỹ thuật - Giao tiếp, trình bày giải pháp - Làm việc nhóm, phối hợp bộ phận Ngoại ngữ Đọc hiểu tài liệu kỹ thuật tiếng Anh Chứng chỉ (ưu tiên) CCNA, CCNP, MCSA, hoặc tương đương Quyền lợi Mức lương Thỏa thuận theo năng lực + Thưởng theo dự án Chế độ BHXH, BHYT, nghỉ phép, thưởng Lễ/Tết, lương tháng 13 Phụ cấp công trình (25% lương) Công tác từ 7 ngày trở lên + Thưởng dự án Thưởng doanh số; Thưởng tháng lương thứ 13,14,.. theo hoạt động KD của công ty. Cơ hội phát triển Học hỏi công nghệ mới, có lộ trình thăng tiến lên Solution Architect hoặc Project Manager Mối quan hệ công việc Bộ phận Kinh doanh Hỗ trợ tư vấn, thuyết minh giải pháp Bộ phận Kỹ thuật triển khai Bàn giao hồ sơ, hỗ trợ kỹ thuật khi cần Nhà cung cấp, hãng sản xuất Cập nhật giải pháp, lấy báo giá, tài liệu kỹ thuật Khách hàng Làm việc để nắm yêu cầu, tư vấn giải pháp phù hợp ĐỊA ĐIỂM LÀM VIỆC Hồ Chí Minh 44, Đường số 10, Khu đô thị mới Him Lam, Phường Tân Hưng, TP Hồ Chí Minh THÔNG TIN KHÁC Bằng cấp: Cao đẳng Độ tuổi: Không giới hạn tuổi Thời gian làm việc: Toàn thời gian (Thứ 2 – Thứ 7) Lương: Cạnh tranh GỢI Ý HỒ SƠ Thiết kế CV Ứng Tuyển",1,,data_viet.csv,1.0,https://careerviet.vn/vi/tim-viec-lam/ky-su-tu-van-giai-phap-ict.35B66F4E.html
"Ai sắp sinh nhật – liên hoan – tụ tập – quẩy nhẹ mà chưa biết đi đâu thì…
:point_right: Nhảy ngay vào Su quán nhé!
Ở ngoài thì đời nhiều “bão tố”,
Còn đến quán mình thì chỉ có:
:beers: Bão tiếng cười
:stew: Bão đồ ăn ngon
:dancer: Bão nhạc quẩy tới nóc
Không chỉ có không gian ngoài rộng rãi, chill chill, quán còn có phòng riêng xịn xò, máy lạnh mát rượi, không gian riêng tư khỏi lo ồn ào.
Menu món Bắc – Trung thì ngon đậm đà quên lối về, giá cả lại “hiền như cô hàng xóm”.
Sinh nhật cũng chơi được, liên hoan cũng chiến được, nhóm bạn thân cũng quẩy được luôn!
Quán nhận trang trí sinh nhật, bật nhạc theo yêu cầu, hỗ trợ hết mình để buổi tiệc của bạn cháy nhất có thể! :fire::fire::fire:
:loudspeaker: Ai đặt phòng thì inbox liền tay kẻo hết chỗ nhé!
Vui là chính, còn lại cứ để quán lo! :sunglasses::beers:
:telephone_receiver::telephone_receiver::telephone_receiver:: 0976302100
:house_with_garden::house_with_garden::house_with_garden: Su quán, đường Nam Kỳ Khởi Nghĩa giao với đường Trần Quốc Vượng, Ngũ Hành Sơn, Đà Nẵng",0,Quảng cáo dịch vụ quán bar/nhà hàng,content2_step1.csv,,
":clap: :clap:  MONEY MILKTEA & COFFEE TUYỂN DỤNG NHÂN SỰ :clap: :clap:
:arrow_forward:VỊ TRÍ: 𝐆𝐈𝐀́𝐌 𝐒𝐀́𝐓
Số lượng cần tuyển: 3
:small_red_triangle_down:Địa điểm làm việc: Thành Phố Đà Nẵng
- CN1 : 17 Nguyễn Du
- CN2: 265 Lê Thanh Nghị
- CN3: 52 Ngô Thì Nhậm 
:small_red_triangle_down:  Thời Gian làm việc: Full-time (9 tiếng linh động theo tầng suất đông khách của quán)
Làm việc với Quy Mô: < 50 nhân sự cấp dưới.
:small_red_triangle_down:  MÔ TẢ CHI TIẾT CÔNG VIỆC:
•    Chăm sóc khách hàng khi đến quán, luôn quan tâm đến trải nghiệm của khách hàng.
•    Điều hành nội bộ: quản lý và điều phối nhân sự cấp dưới, đảm bảo vận hành trơn tru và hiệu quả.
•    Sắp xếp & đào tạo nhân sự mới: vận hành trơn tru và làm đúng vai trò của từng vị trí cấp dưới.
•    Kiểm soát chất lượng đầu ra về sản phẩm và dịch vụ, kiểm soát thất thoát NVL & quản lý tồn kho hiệu quả, chủ động điều phối lượng NVL sản xuất trong ngày.
•    Xây dựng đội nhóm: đảm bảo tinh thần hoạt động của nhân viên cấp dưới, giữ tinh thần hoạt động hiệu quả & nghiêm túc.
•    Giải quyết các khiếu nại/ phàn nàn của khách hàng.
•    Thực hiện các yêu cầu của cấp trên.
:small_red_triangle_down:  YÊU CẦU CÔNG VIỆC:
-    Có kinh nghiệm tối thiểu 6 Tháng ở các quán ăn/ uống, đã từng quản lý nhiều nhân viên.
-    Chịu được áp lực công việc.
-    Chịu học hỏi.
-    Có khả năng làm việc độc lập & nhóm.
:small_red_triangle_down:  Mức Lương: Thỏa Thuận.
:pushpin::pushpin::pushpin: YÊU CẦU BẮT BUỘC: 
Đăng ký trực tiếp email: 𝐡𝐚𝐧𝐡𝐜𝐨𝐧.𝟐𝟖𝟎𝟔@𝐠𝐦𝐚𝐢𝐥.𝐜𝐨𝐦
Gửi Hồ sơ ứng tuyển gồm có:
-- 1 CV
-- 1 ảnh chân dung, 1 ảnh toàn thân, 
-- Cung cấp hình ảnh làm việc tại môi trường cũ
:x::x::x: NẾU KHÔNG CÓ CV HỒ SƠ GỬI QUA MAIL SẼ KHÔNG ĐƯỢC DUYỆT:x::x::x:
Mọi thắc mắc ứng viên vui lòng liên hệ trực tiếp tại Fanpage, xin cảm ơn!
---------------------------
𝐌𝐎𝐍𝐄𝐘 𝐌𝐈𝐋𝐊𝐓𝐄𝐀 & 𝐂𝐎𝐅𝐅𝐄𝐄
- CN1: 17 Nguyễn Du - TP Đà Nẵng
Hotline: 0906.553.563
- CN2: 265 Lê Thanh Nghị - TP Đà Nẵng
Hotline 0787.511.611
- CN3: 52 Ngô Thì Nhậm - TP Đà Nẵng
Hotline: 0702.414.252",1,Tin đăng rõ ràng tuyển dụng nhân viên Giám sát tại hệ thống quán cafe Money Milktea & Coffee.,content3_step1.csv,,
2 bạn 1 nam 1 nữ tìm việc làm quanh đại học vinh từ 18h -22h,0,"Tin tìm người làm việc nhưng không rõ vị trí cụ thể, có thể là tin cá nhân.",content1_step1.csv,,
"[KCN Giang Điền] PHIÊN DỊCH TIẾNG TRUNG
PHÚC LỢI Laptop Chế độ bảo hiểm Phụ cấp Đồng phục Chế độ thưởng Đào tạo Tăng lương Phụ cấp thâm niên Nghỉ phép năm MÔ TẢ CÔNG VIỆC Phiên dịch tài liệu, hợp đồng, email, và các văn bản khác từ tiếng Trung sang tiếng Việt và ngược lại. Phiên dịch trực tiếp trong các cuộc họp, hội thảo, đàm phán hoặc các sự kiện khi có đối tác Trung Quốc. Hỗ trợ giao tiếp, thương thảo giữa công ty và đối tác Trung Quốc nhằm đảm bảo thông tin truyền đạt chính xác, đầy đủ. Biên dịch các tài liệu hoặc báo cáo liên quan đến hoạt động kinh doanh với thị trường Trung Quốc. Cập nhật và lưu trữ các bản dịch, tài liệu phiên dịch phục vụ cho công việc và lưu trữ công ty. Phối hợp với các bộ phận khác trong công ty để đảm bảo chất lượng và tiến độ công việc. YÊU CẦU CÔNG VIỆC Thành thạo tiếng Trung (nghe, nói, đọc, viết), ưu tiên có chứng chỉ HSK từ cấp 4 trở lên. Kỹ năng giao tiếp tốt, nhanh nhạy, linh hoạt trong công việc. Cẩn thận, tỉ mỉ, có trách nhiệm và kỹ năng làm việc nhóm. Có thể nhận việc sớm.  ĐỊA ĐIỂM LÀM VIỆC Đồng Nai CÔNG TY TNHH DECHANG VIỆT NAM, Lô C1,C2,C3 Đường 1, Khu Công Nghiệp Giang Điền, Giang Điền, Trảng Bom, Đồng Nai THÔNG TIN KHÁC Bằng cấp: Cao đẳng Độ tuổi: 18 - 40 Lương: 15 Tr - 20 Tr VND GỢI Ý HỒ SƠ Thiết kế CV Ứng Tuyển",1,,data_viet.csv,1.0,https://careerviet.vn/vi/tim-viec-lam/kcn-giang-dien-phien-dich-tieng-trung.35C5C2D7.html
":red_circle: Orient Software Đà Nẵng mở tuyển Middle/Senior NodeJS Engineer 
:point_right: 3+ YOE in JavaScript/NodeJS/TypeScript 
:point_right: Familiarity with Docker/Kubernetes 
:point_right: Good English communication
Orient offer bạn mức lương thưởng và bonus hấp dẫn giai đoạn cuối năm ^^ CV gửi về nhi.tran@orientsoftware.com :heart:",1,Tin đăng tuyển dụng vị trí Middle/Senior NodeJS Engineer với yêu cầu kỹ năng và kinh nghiệm cụ thể.,content4_step1.csv,,
"Quán cơm phường lê lợi cần tuyển tạp vụ làm từ 7h kém 15 đến 2h45p chiều.lương từ 5-6triệu
Liên hệ:0911176189",1,Tin đăng tìm người làm tạp vụ với thông tin thời gian làm việc và mức lương.,content1_step1.csv,,
"124411 - Tiếng Nhật - Nhân viên đảm bảo chất lượng - Ngành Thương mại
PHÚC LỢI Chế độ bảo hiểm Du Lịch Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương MÔ TẢ CÔNG VIỆC Vị trí: Tiếng Nhật - Nhân viên đảm bảo chất lượng - Ngành Thương mại Mã công việc: 124411 - Địa điểm làm việc: P. Tân Thuận Đông, Q.7, TP. HCM - Lương tháng: 18,000,000～27,000,000VND <Mô tả công việc> ・Tham gia và hỗ trợ các buổi đánh giá, kiểm tra của khách hàng/nhà cung cấp. ・Phối hợp triển khai sản phẩm mới (hướng dẫn chất lượng, chuẩn bị tài liệu, v.v.). ・Thực hiện đánh giá định kỳ đối với nhà cung cấp (hướng dẫn chất lượng, đề xuất cải tiến và theo dõi kết quả). ・Xử lý các thủ tục liên quan đến ISO. ・Các công việc khác liên quan đến quản lý chất lượng, ISO và môi trường. ** Vị trí này yêu cầu di chuyển thường xuyên đến nhà cung cấp và khách hàng. YÊU CẦU CÔNG VIỆC <Kỹ năng / Kinh nghiệm Cần thiết>  ・Ngoại ngữ: Tiếng Nhật - Trình độ Kinh doanh (tương đương N2 trở lên) ・Kinh nghiệm: Có kinh nghiệm làm việc tại công ty Nhật ・Có hiểu biết về sản phẩm gia công kim loại ・Nắm vững các nghiệp vụ cơ bản về QA ・Tính cách: Trung thực, chân thành, có tinh thần hợp tác, kiên trì, có trách nhiệm cao ・ Sẵn sàng đi công tác 2–3 lần/tháng <Kỹ năng / Kinh nghiệm Ưu tiên>  ・Có kiến thức và kinh nghiệm liên quan đến gia công kim loại ・Có kinh nghiệm QA tại các công ty sản xuất của Nhật Chú ý: Những ứng viên được chọn sẽ được tư vấn viên của công ty RGF liên hệ trong thời gian sớm nhất có thể. CV của bạn sẽ được lưu trữ lại trong hệ thống và bạn sẽ nhận được email giới thiệu công việc tự động cùng với công việc thích hợp trong thời gian tới. Xin hãy check mail thường xuyên để cập nhật được tin tức công việc. RGF xin cảm ơn! THÔNG TIN KHÁC Bằng cấp: Đại học Giới tính: Nữ Độ tuổi: 23 - 33 Lương: 18 Tr - 27 Tr VND GỢI Ý HỒ SƠ Thiết kế CV Ứng Tuyển",1,,data_viet.csv,1.0,https://careerviet.vn/vi/tim-viec-lam/124411-tieng-nhat-nhan-vien-dam-bao-chat-luong-nganh-thuong-mai.35C5C6E4.html
Còn ai bán điện thoại hư để em lấy luôn :dollar:,0,"Tin đăng bán điện thoại hư, không liên quan đến việc làm.",content2_step1.csv,,
"Cần tìm 3 bạn sinh viên đánh máy tính (nhập liệu) làm việc vào sau 17h từ thứ 2 đến thứ 6.
Riêng thứ 7 và chủ nhật làm cả ngày. 
Công 20k/h.
Liên hệ 0967237222 - chị Thế, địa chỉ: 930 Ngô Quyền.",1,"Tin đăng tìm kiếm 3 sinh viên làm việc nhập liệu. Mô tả rõ công việc, mức lương và liên hệ.",content3_step1.csv,,
"TRỢ LÝ GIÁM ĐỐC (TIẾNG HÀN) – Quản trị & Vận hành F&B
PHÚC LỢI Laptop Chế độ bảo hiểm Phụ cấp Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương Nghỉ phép năm MÔ TẢ CÔNG VIỆC • Phiên dịch Hàn – Việt trong các cuộc họp, trao đổi nội bộ và làm việc với đối tác. • Hỗ trợ Giám đốc trong việc setup, vận hành và quản lý thương hiệu F&B. • Theo dõi tiến độ các hạng mục setup, làm việc với nhà cung cấp/ đối tác. • Tổng hợp và phân tích dữ liệu kinh doanh; chuẩn bị báo cáo định kỳ. • Hỗ trợ Giám đốc trong việc chuẩn bị tài liệu, lịch làm việc và điều phối công việc. YÊU CẦU CÔNG VIỆC • Tốt nghiệp đại học trở lên, TOPIK 5+; tiếng Anh tốt là lợi thế. • Ít nhất 2 năm kinh nghiệm làm việc tại công ty Hàn Quốc hoặc trong lĩnh vực F&B/ kinh doanh chuỗi dịch vụ. • Hiểu biết thị trường F&B tại Việt Nam; ưu tiên ứng viên có kinh nghiệm quản trị vận hành hoặc phát triển dự án F&B. • Ưu tiên ứng viên từng tham gia setup, vận hành nhà hàng/ quán ăn/ chuỗi F&B hoặc có kinh nghiệm ở vị trí hành chính – quản lý. • Kỹ năng giao tiếp, xử lý tình huống tốt; lập kế hoạch, theo dõi tiến độ và báo cáo. • Thành thạo tin học văn phòng (Word, Excel, PowerPoint). THÔNG TIN KHÁC Bằng cấp: Đại học Thời gian thử việc: 2 tháng Độ tuổi: 24 - 40 Thời gian làm việc: Từ thứ Hai đến sáng thứ Bảy Lương: 20 Tr - 30 Tr VND GỢI Ý HỒ SƠ Thiết kế CV Ứng Tuyển",1,,data_viet.csv,1.0,https://careerviet.vn/vi/tim-viec-lam/tro-ly-giam-doc-tieng-han-quan-tri-van-hanh-f-b.35C58427.html
"[ Sign-on Bonus] RIKAI IS HIRING
Văn phòng mới toanh, hiện đại đang chờ các anh/chị Developer gia nhập team, cùng tham gia những dự án mới đầy tiềm năng tại Rikai!
Chúng mình đang cần tìm: 
Python Developer – Sign-on Bonus hấp dẫn
Ứng tuyển ngay: https://careers.rikai.technology/da-nang-junior-middle-python-developer
 Quyền lợi khi trở thành Rikai-er:
Mức lương thưởng cạnh tranh, hấp dẫn theo năng lực (trao đổi chi tiết khi phỏng vấn)
Chính sách Premium Insurance dành riêng cho nhân viên Rikai
Cơ hội tham gia các khóa đào tạo hard/soft skills chất lượng và miễn phí
Phụ cấp ăn trưa 500.000 đồng/tháng
Nhiều sự kiện nội bộ thú vị, team building mỗi quý và company trip hàng năm
Môi trường làm việc năng động, chuyên nghiệp, đồng nghiệp thân thiện và hỗ trợ
Cả nhà có thắc mắc gì inbox em chi tiết nha ^^",1,"Tin đăng tuyển dụng Developer với chi tiết vị trí, quyền lợi và link ứng tuyển.",content4_step1.csv,,
":fire: TUYỂN DỤNG SHIPPER PART TIME:fire:
:dollar:Thu nhập 8-10 triệu, BHXH, thưởng lễ đầy đủ, 
:pushpin:Phù hợp cho sinh viên, người kiếm thêm công việc phụ. 
:white_check_mark: Nhân viên giao hàng 
_Giao nhận hàng hoá trong tuyến cố định
_ Có thể sắp xếp thời gian làm việc linh động theo lịch cá nhân
:pushpin: ĐỊA ĐIỂM LÀM VIỆC: 650 Tôn Đức Thắng, Hoà Khánh Nam, Liên Chiểu. 
:phone: LIÊN HỆ: 0702 767 765 (zalo)",1,Tin đăng tuyển dụng shipper part time với mức thu nhập và điều kiện làm việc cụ thể.,content3_step1.csv,,
"Chuyên gia Phát triển năng lực - Phòng Quản lý & Tối ưu hóa kinh doanh - Khối SME - Hà Nội - TA148
PHÚC LỢI Laptop Chế độ bảo hiểm Du Lịch Phụ cấp Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương Nghỉ phép năm MÔ TẢ CÔNG VIỆC Chịu trách nhiệm xây dựng, triển khai các chương trình đào tạo, phát triển kỹ năng, nâng cao năng lực cho đội ngũ nhân viên bán hàng trong Khối SME nhằm đáp ứng mục tiêu kinh doanh, nâng cao chất lượng dịch vụ và hiệu quả hoạt động bán hàng của ngân hàng. 1. Xây dựng kế hoạch phát triển năng lực lực lượng bán Nghiên cứu, đánh giá năng lực hiện tại của đội ngũ bán hang dựa trên khung năng lực và bộ tiêu chuẩn hành vi của ngân hàng. Xây dựng bản đồ tương quan giữa năng lực và hiệu suất của cán bộ bán và đồng hành với ĐVKD/ Vùng cải thiện năng lực của lực lượng bán. Lập kế hoạch đào tạo, phát triển kỹ năng phù hợp với định hướng kinh doanh của Khối SME và ngân hàng. Đề xuất ngân sách và nguồn lực cho các chương trình đào tạo. 2. Triển khai các chương trình đào tạo và phát triển kỹ năng Tổ chức các khóa đào tạo kỹ năng bán hàng, kiến thức sản phẩm, quy trình nghiệp vụ, kỹ năng giao tiếp, chăm sóc khách hàng. Đào tạo về kỹ năng số, công nghệ mới áp dụng trong bán hàng và quản lý khách hàng. Cập nhật các xu hướng mới về thị trường SME để nâng cao kiến thức cho lực lượng bán. 3. Đánh giá, đo lường hiệu quả phát triển năng lực Thiết kế và triển khai các công cụ đánh giá năng lực nhân viên sau đào tạo. Theo dõi, báo cáo kết quả học tập, cải thiện hiệu quả công việc sau đào tạo. Đề xuất điều chỉnh chương trình đào tạo dựa trên phản hồi và kết quả thực tế. 4. Tư vấn, hỗ trợ chuyên môn cho các phòng ban trong Khối SME Hỗ trợ đội ngũ bán hàng giải đáp thắc mắc, khó khăn liên quan đến sản phẩm, quy trình, kỹ năng bán hàng. Tham gia phát triển các quy trình, chính sách phù hợp với thực tiễn hoạt động kinh doanh. 5. Phát triển đội ngũ: Huấn luyện và kèm cặp cho CBNV, đảm bảo thực hiện các mục tiêu và yêu cầu công việc. Tổ chức đánh giá năng lực, đào tạo nâng cao năng lực CBNV. 6. Thực hiện các công việc theo chỉ đạo của Trưởng phòng YÊU CẦU CÔNG VIỆC - Trình độ Đại học trở lên, ưu tiên tốt nghiệp chuyên ngành tài chính, ngân hàng, kinh tế. - Kiến thức sâu rộng về chất lượng dịch vụ và trải nghiệm KH - Kiến thức về tín dụng, nghiệp vụ liên quan đến khách hàng doanh nghiệp và hoạt động ngân hàng. - Tối thiểu 02 năm kinh nghiệm tại vị trí quản lý mảng phát triển năng lực, 5 năm kinh nghiệm tại lĩnh vực Ngân hàng - Có kinh nghiệm tham gia vào các dự án (bất kỳ loại/hình thức dự án nào) của Ngân hàng là một lợi thế. - Có kinh nghiệm về công tác đào tạo/ giảng dạy, về truyền thông. Quyền lợi - Thu nhập hấp dẫn, lương thưởng cạnh tranh theo năng lực - Thưởng các Ngày lễ, Tết (theo chính sách ngân hàng từng thời kỳ) - Được vay ưu đãi theo chính sách ngân hàng từng thời kỳ - Chế độ ngày phép hấp dẫn theo cấp bậc công việc - Bảo hiểm bắt buộc theo luật lao động + Bảo hiểm VPBank care cho CBNV tùy theo cấp bậc và thời gian công tác - Được tham gia các khóa đào tạo tùy thuộc vào Khung đào tạo cho từng vị trí - Thời gian làm việc: từ thứ 2 – thứ 6 & sáng thứ 7 - Môi trường làm việc năng động, thân thiện, có nhiều cơ hội học đào tạo, học hỏi và phát triển; được tham gia nhiều hoạt động văn hóa thú vị (cuộc thi về thể thao, tài năng, hoạt động teambuiding...) ĐỊA ĐIỂM LÀM VIỆC Hà Nội 89 Láng Hạ, Đống Đa, Hà Nội THÔNG TIN KHÁC Bằng cấp: Đại học Độ tuổi: Không giới hạn tuổi Lương: Cạnh tranh GỢI Ý HỒ SƠ Thiết kế CV Ứng Tuyển",1,,data_viet.csv,1.0,https://careerviet.vn/vi/tim-viec-lam/chuyen-gia-phat-trien-nang-luc-phong-quan-ly-toi-uu-hoa-kinh-doanh-khoi-sme-ha-noi-ta148.35C5C6E3.html
"Nhân Viên Kinh Doanh Tour - Sales Tour Executive
PHÚC LỢI Chế độ bảo hiểm Du Lịch Phụ cấp Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương Công tác phí Nghỉ phép năm MÔ TẢ CÔNG VIỆC • Khai thác, tìm kiếm khách hàng mới. • Hỗ trợ, chăm sóc khách hàng cũ. • Đề xuất giải pháp, phương hướng khai thác tối đa các nguồn khách hàng tiềm năng. • Tư vấn các dịch vụ, hỗ trợ giải đáp và giải quyết các vấn đề phát sinh kịp thời. • Nghiên cứu xây dựng tour du lịch, tư vấn và bán tour cho khách hàng • Thực hiện và chịu trách nhiệm về doanh số cá nhân được phân công. • Báo cáo công việc định kỳ cho ban lãnh đạo • Thực hiện các công việc khác dưới sự phân công của Ban giám đốc và Trưởng bộ phận • Chi tiết công việc sẽ được trao đổi cụ thể hơn khi phỏng vấn. YÊU CẦU CÔNG VIỆC • Tốt nghiệp Cao Đẳng/ Đại học chuyên ngành Du lịch, Lữ hành. • Có ít nhất 01 năm kinh nghiệm ở vị trí tương đương. • Tiếng Anh 4 kỹ năng (Nghe – Nói – Đọc – Viết) tốt, có thể giao tiếp và trao đổi email trực tiếp với đối tác nước ngoài. • Kỹ năng giao tiếp tốt, năng động, nhiệt tình. * Thành thạo kỹ năng văn phòng: Excel, Word,…. * Năng động, giao tiếp tốt, có kỹ năng đàm phán và chịu được áp lực công việc. *Ưu tiên ứng viên có kinh nghiệm làm việc trong các công ty nước ngoài hoặc môi trường quốc tế. Quyền lợi: • Mức lương cạnh tranh, thưởng theo doanh số và hiệu quả công việc. • Làm việc trong môi trường chuyên nghiệp, thân thiện, có cơ hội phát triển và thăng tiến. • Hưởng đầy đủ chế độ BHXH, nghỉ phép và phúc lợi theo quy định. ĐỊA ĐIỂM LÀM VIỆC Hà Nội Tầng 8, số 169 Bùi Thị Xuân, Phường Hai Bà Trưng, TP. Hà Nội THÔNG TIN KHÁC Bằng cấp: Cao đẳng Độ tuổi: Không giới hạn tuổi Lương: Cạnh tranh GỢI Ý HỒ SƠ Thiết kế CV Ứng Tuyển",1,,data_viet.csv,1.0,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh-tour-sales-tour-executive.35C5E4E1.html
":fire::fire:GIẢM LỚN THỨ BẢY & CHỦ NHẬT:fire::fire:
:fire: ĐIỆN THOẠI - LAPTOP Giảm Lớn Tới 39% :fire:
:boom: SIM VÀO MẠNG - CAMERA GIẢM ĐẾN 50%
:boom: PHỤ KIỆN, ĐỒNG HỒ GIẢM ĐẾN 50%
Gọi tư vấn : 0971011121 
Địa Chỉ : Thế Giới Di Động 23 Nguyễn Văn Thoại - Đà Nẵng",0,Quảng cáo giảm giá sản phẩm điện tử và phụ kiện tại Thế Giới Di Động.,content2_step1.csv,,
"Chiều nay 15h cần 1b phụ vận chuyển bàn ghế 45k/h lương liền
LH zalo 0985116307",1,"Tin đăng tìm người phụ vận chuyển, nêu rõ mức lương và liên hệ.",content3_step1.csv,,
"𝐆𝐢𝐚́𝐧𝐠 𝐬𝐢𝐧𝐡 𝐜𝐡𝐮̛𝐚 𝐭𝐨̛́𝐢 𝐦𝐚̀ 𝐭𝐢𝐦 đ𝐚̃ 𝐫𝐨̣̂𝐧 𝐫𝐚̀𝐧𝐠 :sparkling_heart:
Trend Noel chưa kịp lên mà Thế Giới Di Động 23 Nguyễn Văn Thoại - Đà Nẵng đã kịp lên Decor rồi
Ghé ngay để được Check in và Săn Sale BlackFriday
ĐẠI TIỆC BLACK SALE DAY - NGÀY ĐEN ĐỎ GIÁ
• Diễn ra từ 26.11 - 30.11
* GIẢM SỐC 5 - 50%
Áp dụng cho toàn bộ danh mục:
Điện thoại
Laptop - Máy tính bảng
Đồng hồ
Loa - Tai nghe - Phụ kiện chính hãng #dienmayxanh #tgdd #sale #blackfriday",0,Quảng cáo sale Black Friday của Thế Giới Di Động,content2_step1.csv,,
"Chúng tớ cần tuyển 
:coffee: Vị trí: + Chạy bàn
:coffee: Thời gian làm việc
- Ca sáng: 6h30 - 11h30
- Ca tối: 17h30 - 23h00
:coffee: Địa điểm: 
+ THÈM cafe - 12 Trần Huy Liệu kéo dài- Tp.Vinh
+ THÈM cafe - 117 Lê Hoàn (ngã tư duy tân và lê hoàn) - TP.Vinh
:coffee: Ưu tiên các bạn làm việc lâu dài, trên 18 tuổi.
:coffee: Ưu tiên những bạn đã có kinh nghiệm trong ngành phục vụ ăn uống, có thể làm việc được luôn.
:coffee: Inbox hoặc liên hệ 094.3735.888 (Anh Hùng)
0979.810.550 (A. Sơn)",1,Tin đăng tuyển dụng nhân viên chạy bàn tại cafe.,content1_step1.csv,,
