text,is_recruitment,cat_reason,source_file,label,source
"Quán Lẩu Nướng 163 Ngô Gia Tự cần tuyển: 
3 nữ phục vụ bưng bê đã có kinh nghiệm ( từ 18 tuổi) 
Thời gian từ 8:30 sáng đên 10-11h đêm( nghỉ trưa 2 tiếng)
Lương khởi điểm 8 triệu + thưởng
Nuôi ăn ở tại quán
Lh 0349124089",1,Tin đăng tuyển dụng nhân viên phục vụ tại quán Lẩu Nướng 163 Ngô Gia Tự.,content1_step1.csv,,
"NHÂN VIÊN QC ĐIỆN ĐIỆN TỬ
PHÚC LỢI Chế độ bảo hiểm Du Lịch Phụ cấp Đồng phục Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương Công tác phí Phụ cấp thâm niên Nghỉ phép năm MÔ TẢ CÔNG VIỆC Quản lý chất lượng sản phẩm 품질문제 원인분석, 대책 Phân tích nguyên nhân vấn đềvề chất lượng sản phẩm, đối sách 신제품 개발단계 품질보증 Đảm bảo chất lượng từng bước phát triển sản phẩm mới 변경점 관리 Quản lý điểm đổi mới 변경 이력, 초물관리 Quản lý thông tin đổi mới 품질 이슈 정리, 보고 Sắp xếp vấn đề về chất lượng sản phẩm, báo cáo YÊU CẦU CÔNG VIỆC Tốt nghiệp Cao đẳng, Đại học chuyên ngành Kỹ thuật điện, điện tử. Ưu tiên hiểu biết về mảng điện tử, có khả năng đọc hiểu sơ đồ mạch điện tử và phân tích board mạch diện tử. Chưa có kinh nghiệm sẽ được đào tạo. THÔNG TIN KHÁC Bằng cấp: Cao đẳng Độ tuổi: Không giới hạn tuổi Lương: 7 Tr - 12 Tr VND GỢI Ý HỒ SƠ Thiết kế CV Ứng Tuyển",1,,data_viet.csv,1.0,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-qc-dien-dien-tu.35C5E6D2.html
"Nhân viên quảng cáo tiếng Nhật
PHÚC LỢI Chế độ bảo hiểm Phụ cấp Chăm sóc sức khỏe Đào tạo Tăng lương Nghỉ phép năm MÔ TẢ CÔNG VIỆC Hỗ trợ bộ phận kinh doanh, vận hành quảng cáo cho công ty mẹ tại Nhật. Tạo manual, báo cáo số liệu, xử lý dữ liệu, cập nhật nội dung quảng cáo, tạo cuộc họp,... Tham gia cuộc họp với khách hàng để trao đổi thông tin, tiếp nhận yêu cầu mới. Đảm bảo thực hiện đúng tiến độ, chất lượng công việc. YÊU CẦU CÔNG VIỆC Thành thạo tiếng Nhật (N3-N2-N1). Khả năng truyền đạt và xử lý vấn đề. Không yêu cầu bằng cấp hoặc kinh nghiệm. Kỹ năng vi tính văn phòng. Cẩn thận, tỉ mỉ, khả năng làm việc độc lập và làm việc nhóm tốt. GỬI CV TIẾNG NHẬT THÔNG TIN KHÁC Phụ cấp khác: Hỗ trợ phí gửi xe, xăng xe đi lại 350.000/tháng. Thời gian thử việc: Thử việc 2 tháng ( Lương thử việc: 90 phần trăm lương chính thức). Cơ hội huấn luyện: Chưa có kinh nghiệm sẽ được đào tạo. Độ tuổi: 20 - 30 Thời gian làm việc: Từ thứ 2 - Thứ 6 (8:00-17:00). Phúc lợi: Cơ hội xét lương 4 lần/năm. Lương tháng 13. Tiệc công ty hàng tháng, quý. Gói khám sức khỏe hấp dẫn. Đóng bảo hiểm full lương. Ngày nghỉ: Thứ 7, Chủ Nhật và những ngày lễ theo quy định của nhà nước Việt Nam. Lương: Cạnh tranh GỢI Ý HỒ SƠ Thiết kế CV Ứng Tuyển",1,,data_viet.csv,1.0,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-quang-cao-tieng-nhat.35C5D488.html
"Tuyển phụ nghề điện lạnh . Vừa kiếm được thu nhập vừa được trao dồi tay nghề để có cuộc sống ổn định về lâu về dài . 
Ae ai cần cv và muốn có nghề thì ib mình nhé . 
Cảm ơn ad đã cho đăng bài .",1,Tin đăng tuyển dụng nhân viên phụ nghề điện lạnh.,content1_step1.csv,,
"Nhà Hàng Chay VaNa Vegan cần tìm bạn đồng hành, nếu bạn cũng là người đam mê với ẩm thực Chay. Thì ở đây, chúng tớ cần:
- Bếp chính
- Nhân viên pha chế và phục vụ
- Nhân viên cắm hoa
 Ưu tiên người có tinh thần trách nhiệm, thái độ tích cực.
 Bạn vui lòng đọc kĩ mô tả công việc từng vị trí và nộp CV tại đây:
https://yhienlac.sg.larksuite.com/.../shrlgPzbDZ4wlsWOObj...
Mọi thông tin sẽ được trao đổi trực tiếp khi phỏng vấn. 
 ------✿------
Địa chỉ: 65-67 Trung Lương 18, P. Hoà Xuân, Q. Cẩm Lệ, TP. Đà Nẵng
Liên hệ: 034 725 5859 (QL Linh hồ)",1,"Tin đăng rõ ràng đang tuyển dụng nhân viên cho các vị trí: Bếp chính, Nhân viên pha chế và phục vụ, Nhân viên cắm hoa.",content2_step1.csv,,
"Nhà hàng Limoncello cần tuyển nhân viên: 
- Nhân viên Thu Ngân (Nữ)(Part-time):4tr5/tháng (Thời gian làm việc :18h-22h)( Yêu cầu : Biết Tiếng Anh, không có kinh nghiệm sẽ được đào tạo, chỉ nhận >25 tuổi)
Địa chỉ: Nhà hàng Limoncello - 212 Trần Phú - Đà Nẵng 
*Yêu cầu:
- Không có kinh nghiệm được đào tạo 
Vui lòng phỏng vấn trực tiếp tại nhà hàng hoặc điện thoại qua số điện thoại: 0236.3561064( trong giờ làm việc:11h-15h)
#danangangi #italianreataurant #danangfoody #ilovepizza  #PIZZA_ITALY_NGON_HẾT_Ý:raised_hands::raised_hands:",1,"Tin đăng có yêu cầu tuyển nhân viên Thu Ngân với điều kiện cụ thể về thời gian làm việc, lương và kỹ năng.",content3_step1.csv,,
"Chào mừng các thành viên mới! Hy vọng chúng ta sẽ tạo ra 01 cộng đồng việc làm hữu ích để kết nối các bạn khu vực Ngũ Hành Sơn với nhau !
Hr VietNam Treasure,
Mẫn Tâm,
Đoàn Văn Đáng,
Vany Minh,
Nguyễn Khoa,
Tủ Đồ Của Gái Xinh,
Như Quỳnh,
Lộc Phát,
Thanh Ngọc,
Nguyễn Mỹ Duyên,
Ngân Phạm,
Đình Tuấn,
Ngọc Bảo,
Hữu Phố,
Trinh Mai,
Ngọc Thư,
Yến'n Nhii,
Đặng Văn Thanh Hơn,
Bố Đơn Thân,
Phạm Thị Ánh Trinh,
Phan Tấn Đạt,
Ng Phuong Anh,
Tuyet Nga,
Trịnh Thanh Hằng,
Yên An,
Phạm Đạt,
Gia Huy,
Đặng Lý,
Nhung Hồng Nguyễn,
Hoàng Huy,
Nhật Minh,
Thanh Tâm,
Thư Lâm,
Thảo My,
Mai Thế Khoa,
Nguyễn Hữu Minh Tài Nợ Tiền Không Trả-0776668179,
Tĩnh Coffee,
Hoài Linh,
Xuân Diêu Nguyên,
Nguyễn Văn Trí,
Nghi A,
Văn Phước,
Trth Camtu,
Nguyễn Minh,
Đinh Chí Kiệt,
Thủy Tiên,
Tịnh Phát Gas,
Minh Đức,
Nhi,
Tuyển dụng M Village Đà Nẵng - Hội An,
Nguyệt Nguyễn,
Hưng Nguyễn,
Diệu Chi,
Hàng Phi Nhật,
Nguyen Hung,
Vương Thơ,
Phòng Nguyễn,
Nhungg Bii,
KT Nguyễn,
Hà Đào,
Thành Nguyễn,
Nguyen Truongg,
Xuân Mai,
Mai Long,
Lê Lê An Na,
Đức Anh Phạm,
Ngân My,
Lê Hậu,
Huong Nguyen,
Nguyễn Nhật,
Khanhh Toann,
Quốc Tô,
Quynh Quan,
Thuc Quyenn,
Nguyễn Lê Chí Cường,
Quốc Vỹ,
Nguyen Hiep,
Nguyễn Lữ Lê Bự,
Cỏ Lạ,
Thanh Lương,
Khánh Hr - Tuyển PG Sale toàn quốc,
Phong Thủy My Nam,
Châu Nhật Long,
Tuấn KT,
Nguyễn Thuỳ,
Hà Annh,
Phương Thắm,
Cậu Tý,
Đinh Đức Tĩnh,
Lê Na,
Toàn Văn,
Phan Đình Hùng,
Quynh Chi,
Chi Kim,
Lê Đức Thắng,
Huyen Trang,
Xuan Thach,
Đình Hiệp Vận Chuyển,
Anh Khue,
Ly Hoàng,
Ngọc Trần,
Nguyễn Thị Hà Ny,
Hạnh Nguyenk,
Nguyễn Diệu Linh,
Kiều Trinh,
Hoa Ty Gon Lyly,
Quang Thiên,
Xinh Võ Land,
Tẹt Ly,
Linh Tập Tạ,
My My,
Hồng Châu,
Mai Hương,
T. Trường,
Trinh Nguyen,
Phạm Văn Duy,
Van Phan,
Trần Thuỷ,
Trang Tròn,
Vy Vy,
Meoz Traq,
Chinh La Anh,
Trần Đức Nguyên,
Lam Hue,
Duong Tran,
Hoang Quynh,
Innosin Ngn,
Khánh Mai,
Hoàng Tuấn Long,
Mitto Lũi,
Le Pha Le,
Anh Duy,
Nguyễn Thị Minh Mẫn,
Minh Thảo,
Bảo Nguyễn,
Lợii Nguyễn,
Hết Nguyễn,
Song Nữ,
Bui Hiep,
Nguyễnn Bảoo Trâmm,
Bảo Minh,
Cẩm Vy,
Võ Thị Thuỳ Diễm,
Lê Tám,
Thiện Toàn,
Lê Thị Thúy Hằng,
Trương Thị Mỹ Hạnh,
Tuyết Nhi,
Từ Huý,
Huy Lê,
Hoàng Trần,
Quỳnh Hoa,
Nhu Thuy,
Thanh Chánh Tran,
Hồ Như Quỳnh,
Khoa Trắng,
Gia Vy,
Đức Thể,
Trai Nam Trà My,
Elena Nguyen,
Messi Hoàng,
An Nhiên,
Tài Huỳnh,
Ly Ly,
Toan My,
Trần Hưng,
Trâm Nguyễn,
Như Lời Đồn,
Quỳnh Hoa,
Nu Nu,
Đinh Thị Thu Thịnh,
Thân Tui,
Anh Thu Mai,
Thùy Sang,
Carr Rots,
Phạm Thị Mỹ Lệ,
Sa Bo,
Tieu Linh,
Thanh Hằng,
Nam Le,
Nhu Yk,
Tơn Dương Kim,
Nguyen Kieu Lan,
Ngọc Châu,
Khắc Nhân,
Nguyễn Tấn Trị,
Trần Thư,
Bảo Thyy,
Nguyễn Thị Thương,
Diệu Phương,
Đặng Ánh,
Cao Thi Thúy Hà,
Xuân Hồng,
Em Tám,
Phan Thuỷ,
Lê Ahtài,
Huỳnh Hạnh,
Nga Võ,
Kim Mến,
Công Viên,
Nguyễn Quân Quân,
Thụcc Uyênn,
Lynh Lynh,
Hương Lài,
Lê Phương,
Mai Trinh,
Vương Huỳnh,
Huỳnh Trung,
Ánh Bùi,
Tran Ky Anh,
Phan Thị Tuyết Anh,
Nguyễn Truc,
Nguyễn Min Hy,
Thu Hieu,
Hoàng Song Huyền,
Ng Linh,
Trần Ngọc AnhThư,
Ruby Ngọc,
Linh Nguyễn,
Mộc Thủy,
Nguyễn Thị Thanh Ngọc,
Nguyễn Thương Gia Bảo,
PYên Ngô,
Herry Ter,
Bùi Minh Anh,
Phạm Aine,
Nguyen Ha Nhi,
Hong Mabel,
Võ Thị Thủy Tiên,
Mai Linh,
Nguyễn Trà,
Lan Hoang,
Nguyễn Khánh Huyền",0,"Tin chào mừng thành viên mới của một cộng đồng, không liên quan đến tuyển dụng việc làm.",content2_step1.csv,,
"Nhà nghỉ Thuận Phương 2
Giờ đầu 100 giờ tiếp theo 30
Giá qua đêm 250k ( nhận phòng từ 7g tối và trả trước 8g sáng)
Ngày đêm 400 -450
Liên hệ: 0707.435.435 hoặc 0983.666.070 để đặt phòng
Phòng sạch sẽ đầy đủ tiện nghi, nước nóng lạnh, tivi, điều hoà.... 
Địa chỉ: vui lòng seach map ' nhà nghỉ Thuận Phương 2' map sẽ chỉ đường cho bạn.",0,Quảng cáo dịch vụ nhà nghỉ,content2_step1.csv,,
"NPI SENIOR PROJECT ENGINEER (MỚI)
PHÚC LỢI Laptop Chế độ bảo hiểm Phụ cấp Xe đưa đón Đồng phục Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương Phụ cấp thâm niên Nghỉ phép năm MÔ TẢ CÔNG VIỆC * WE OFFER THE BENEFIT PACKAGE FOR THIS POSITION AS BELOW: OFF ALL SATURDAYS, Leave office at 4 pm on Friday. Free Shuttle bus from Ba Ria Vung Tau/ Gigamall/ Cantavil Thu Duc/ Thu Duc Crossroad/ Bien Hoa to Nhon Trach (our factory ~ 40 minutes for travelling) ""Star of the Month"" bonus: 2.000.000 VND/Month Health care insurance (after probation) Performance Evaluation bonus yearly up to 1 month of basic salary Public holidays and company day bonus up to 2.000.000 VND/Year Participate in team building activities 600.000 VND/year. Year end bonus 3 Years Service/Contribution Award: Medal & 2.480.000 VND (half-month regional salary) 5 Years Service/Contribution Award: Medal & 4.960.000 VND (1-month regional salary) Each next 5 Years Service Contribution Award: Medal & a mace of gold (1 chỉ vàng) Extensive training opportunities from third parties, including IATF: 16949, 5 Core Tools, VDA6.3, ISO 27001, Tisax, and more. Collaborate in an English speaking, professional workplace. * JOB DESCRIPTION Communication with KAM or customer to make clear of all customer requirements Internal kick-off meeting, CFT team build and information transfer (customer requirements, timing, target…) Project process control (including budget, timing, quality, and sourcing) Internal project communication with CFT members PPAP file collection and submit Risk management Customer audit support Engineering change (from customer) process control Whole project APQP process management Support after SOP Project status report to managing director. YÊU CẦU CÔNG VIỆC Project management experience Good communication skills Good speaking and written skills in English Knowledge of carbon fiber industry is preferable Experience in applying 5 Core Tools (APQP, FMEA, SPC, MSA, PPAP) is required. Knowledge about IATF 16949:2016 ĐỊA ĐIỂM LÀM VIỆC Đồng Nai Khu công nghiệp Nhơn Trạch 3 THÔNG TIN KHÁC Bằng cấp: Đại học Độ tuổi: Không giới hạn tuổi Lương: Cạnh tranh GỢI Ý HỒ SƠ Thiết kế CV Ứng Tuyển",1,,data_viet.csv,1.0,https://careerviet.vn/vi/tim-viec-lam/npi-senior-project-engineer.35C5FFE2.html
":mortar_board: 20/11 – TẶNG THẦY CÔ MÓN QUÀ SỨC KHỎE TINH TẾ
Quà nhỏ nhưng đầy tâm ý, trao là ghi điểm liền :sparkles:
:gift: Set quà 20/11 chỉ từ 1XX (nhắn em để thiết kế set quà theo yêu cầu)
:heavy_check_mark:Có túi – thiệp – gói đẹp sang trọng.
Yến chưng và sữa chua đều làm thủ công, chuẩn sạch – chuẩn chất lượng.
Tặng thầy cô là hợp lý nhất luôn :yellow_heart:
#yen #yenchung #yenchungnong",0,Quảng cáo bán set quà tặng thầy cô.,content2_step1.csv,,
"Hi mọi người, hiện Highlands Coffee TháiGrand (Bình Minh 3 – gần phố đi bộ Bạch Đằng) đang mở rộng ca làm và tuyển thêm nhân sự part-time các vị trí:
• Pha chế
• Thu ngân
• Phục vụ
Quyền lợi: Môi trường trẻ, đào tạo bài bản, thưởng Lễ/Tết, cơ hội thăng tiến.
Lương: từ 25.000đ/giờ.
Yêu cầu: 18+, tốt nghiệp THPT, giao tiếp tốt, yêu thích ngành dịch vụ.
Bạn quan tâm vui lòng comment hoặc inbox để mình gửi form và tư vấn chi tiết.
Cảm ơn mọi người!",1,"Tin đăng tuyển dụng nhân viên part-time với các vị trí cụ thể: Pha chế, Thu ngân, Phục vụ.",content3_step1.csv,,
Giảm 300k đẩy nhanh tủ quần áo trẻ em Super-Man bị trầy xước nhẹ,0,Tin quảng cáo bán hàng quần áo trẻ em,content3_step1.csv,,
"Chuyên viên QLTK điện nhẹ (chủ đầu tư)
PHÚC LỢI Chế độ bảo hiểm Du Lịch Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương MÔ TẢ CÔNG VIỆC - Kiểm tra danh mục bản vẽ thiết kế phần Điện nhẹ (camera, mạng, truyền hình, âm thanh, báo động,…) đối với từng hạng mục, công trình, dự án do nhà thầu tư vấn lập trong phạm vi phụ trách. - Tham gia, đóng góp ý kiến, kiểm tra, lựa chọn phương án thiết kế hệ thống Điện nhẹ do TVTK thực hiện để trình lãnh đạo phê duyệt trước khi giao TVTK thực hiện công việc. - Kiểm tra đôn đốc tiến độ thiết kế phần Điện nhẹ theo tiến độ phối hợp theo tiến độ đã được Trưởng bộ phận và Project Leader thống nhất. - Phối hợp kiểm khớp các bản vẽ thiết kế phần Điện nhẹ trước khi phát hành. Đảm bảo hệ thống được thiết kế đúng công năng sử dụng, phù hợp các quy chuẩn/tiêu chuẩn của khách hàng/đơn vị sử dụng và chủ trương thực hiện của lãnh đạo công ty. - Đề xuất các phương án xử lý trong quá trình thiết kế để đảm bảo về kỹ thuật và tiết kiệm chi phí tốt nhất. - Kiểm soát chất lượng và tổ chức nghiệm thu thiết kế phần Điện nhẹ của các dự án do các nhà thầu tư vấn thiết kế thực hiện. Giải quyết các vấn đề vướng mắc các hạng mục đảm nhiệm. - Phối hợp các bộ môn để xử lý các vướng mắc trong thiết kế xảy ra trong quá trình thực hiện. - Phối hợp với Ban QLDA xử lý các vướng mắc ở công trường. Phối hợp với Ban QLDA xây dựng trong việc phê duyệt các thiết bị chính khi có yêu cầu. - Phối hợp với các bộ phận khác, trong việc lập phạm vi công việc, tiêu chí kỹ thuật và đánh kỹ thuật các gói thầu liên quan đến phần Điện nhẹ. - Tham mưu, đề xuất các giải pháp kỹ thuật liên quan nhằm đưa lại hiệu quả tốt nhất cho dự án. - Thực hiện các công việc khác theo yêu cầu của Ban lãnh đạo YÊU CẦU CÔNG VIỆC 1. YÊU CẦU CÔNG VIỆC -        Tốt nghiệp đại học trở lên chuyên ngành hệ thống điện, điện tử viễn thông, điện tự động hóa,… -        Có ít nhất 3-5 năm kinh nghiệm làm việc tại vị trí tương đương ở các công ty chủ đầu tư hoặc công ty xây dựng lớn -        Ưu tiên ứng viên đã làm các dự án khu đô thị có quy mô lớn -        Phong cách làm việc nhanh nhẹn, trung thực, năng động, nhiệt tình, có khả năng xử lý tình huống nhạy bén, linh hoạt -        Thành thạo Tin học văn phòng và các phần mềm chuyên môn như autocad, phần mềm dự toán, project,… -        Có khả năng sử dụng tiếng Anh là 1 lợi thế (không bắt buộc) 2. CHÍNH SÁCH PHÚC LỢI -          Mức lương 2x triệu thỏa thuận theo năng lực -          Ăn trưa miễn phí tại căng tin của Tập đoàn -          Thưởng tháng lương 13, thưởng theo kết quả làm việc, thưởng các ngày Lễ trong năm. -          Được tham gia đầy đủ BHXH, BHYT, BHTN -          Đầy đủ các chế độ Công đoàn: hiếu hỉ, ốm đau, thai sản,… -          Được khám sức khỏe định kỳ hàng năm và tham gia các sự kiện của Tập đoàn -          Được chiết khấu cao khi mua các sản phẩm của Tập đoàn -          Được tài trợ chi phí (vé máy bay, lưu trú, ăn uống, đi lại) khi đi công tác nếu có -          Chính sách thưởng dành cho con CBNV khi đạt thành tích học tập tốt -          Môi trường làm việc chuyên nghiệp, hiện đại và nhiều cơ hội thăng tiến -          Thời gian làm việc: 8h-17h từ thứ 2 – sáng thứ 7 ĐỊA ĐIỂM LÀM VIỆC Hà Nội 124 Tôn Đức Thắng, Quốc Tử Giám, Đống Đa, Hà Nội THÔNG TIN KHÁC Bằng cấp: Đại học Độ tuổi: Không giới hạn tuổi Lương: Cạnh tranh GỢI Ý HỒ SƠ Thiết kế CV Ứng Tuyển",1,,data_viet.csv,1.0,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-qltk-dien-nhe-chu-dau-tu.35C5E67E.html
"KỸ SƯ QS - QA/QC - QA/QC M&E
PHÚC LỢI Laptop Chế độ bảo hiểm Du Lịch Phụ cấp Du lịch nước ngoài Đồng phục Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương Công tác phí Nghỉ phép năm CLB thể thao MÔ TẢ CÔNG VIỆC 1. Kỹ sư QS: Số lượng 03 nhân sự - Làm dự án tại TP.HCM Lập báo cáo, kế hoạch hàng ngày, tuần, tháng, quý, năm gửi Công ty, Ban quản lý chủ đầu tư; Lên khối lượng thanh quyết toán với Chủ đầu tư; Lập khối lượng thanh quyết toán cho các thầu phụ, tổ đội thi công; Lưu trữ hồ sơ thanh quyết toán, báo cáo; Thường xuyên cập nhật các văn bản pháp quy về lập, quản lý chi phí xây dựng công trình; các đơn giá và chủng loại vật liệu trên thị trường; 2. Kỹ sư QA/QC: Số lượng 05 nhân sự - Làm dự án tại TP.HCM và Hậu Giang Kiểm tra, kiểm soát khối lượng nghiệm thu thanh toán với Chủ đầu tư cũng như các nhà thầu phụ. Phụ trách và trực tiếp thực hiện hồ sơ pháp lý, kiểm tra kiểm soát hồ sơ quản lý chất lượng. Quản lý, theo dõi, thực hiện và trình các Biện pháp thi công theo yêu cầu dự án. 3. Kỹ sư QA/QC M&E: Số lượng 02 nhân sự - Làm dự án tại TP.HCM Lập và quản lý hồ sơ quản lý chất lượng; Giám sát công trình cơ điện tại các hạng mục thi công; Làm hợp đồng, thanh toán ab, bb’; Phân tích đơn giá, biết làm về dự toán theo định mức nhà nước. YÊU CẦU CÔNG VIỆC Làm việc tại TP. HCM hoặc Ban Điều hành Cao tốc Hậu Giang - Công ty có bố trí ăn ở Tốt nghiệp Cao đẳng trở lên các chuyên ngành có liên quan; Có ít nhất 03 năm kinh nghiệm; Có kinh nghiệm về lĩnh vực xây dựng hạ tầng giao thông hoặc thủy lợi; Có chứng chỉ liên quan công việc; Kỹ năng lập kế hoạch, sắp xếp công việc tốt. ĐỊA ĐIỂM LÀM VIỆC Hồ Chí Minh Hà Nội Số 20-22 Tôn Thất Thiệp - Phường Điện Biên THÔNG TIN KHÁC Bằng cấp: Cao đẳng Phụ cấp khác: - Phụ cấp cơm trưa; - Phụ cấp gửi xe; - Hỗ trợ công tác phí; - Hỗ trợ chỗ ăn ở và chi phí đi lại khi đi công tác; Thời gian thử việc: 2 tháng Cơ hội huấn luyện: - Công ty có lộ trình thăng tiến theo năng lực, lộ trình phát triển rõ ràng; - Thường xuyên tổ chức các lớp đào tạo nhằm nâng cao năng lực cho CBNV; Độ tuổi: Không giới hạn tuổi Thời gian làm việc: 08:00 - 17:00 (nghỉ trưa 1 tiếng), Thứ 2 đến hết sáng Thứ 7 Đồng nghiệp: Được làm việc trong môi trường năng động, đồng nghiệp thân thiện, văn hóa tổ chức tốt; Phúc lợi: - Thu nhập CẠNH TRANH theo năng lực; - Xét tăng lương định kỳ; - Chế độ khi trở thành nhân viên chính thức: Tham gia BHXH, BHYT, BHTN, - Team building, khám sức khỏe hàng năm; - Thưởng sinh nhật, thưởng Lễ Tết; - Thưởng theo kết quả kinh doanh (tháng 13, 14,...); Ngày nghỉ: Tuân theo quy định của Luật lao động; Lương: Cạnh tranh GỢI Ý HỒ SƠ Thiết kế CV Ứng Tuyển",1,,data_viet.csv,1.0,https://careerviet.vn/vi/tim-viec-lam/ky-su-qs-qa-qc-qa-qc-m-e.35C592CF.html
"Tuyền mẫu Nối mi + Uốn mi  +Định hình lông mày 
T2-T6 từ 10h .Có cô giáo kèm 1:1 .Có cash kèm theo ạ",0,"Quảng cáo dịch vụ làm đẹp (Nối mi, Uốn mi, Định hình lông mày)",content3_step1.csv,,
":four_leaf_clover::four_leaf_clover:CẦN 3 NỮ LÀM VIỆC TẠI KHO HÀNG ĐÀ NẴNG  ĐI LÀM NGAY LÂU DÀI  CÀNG TỐT.
:woman::woman:Nữ : từ 23 _55t
( có thái độ tốt , vui vẻ , hòa đồng , thân thiện có trách nhiệm với công việc)
:alarm_clock::alarm_clock:Thời gian : sáng : 8h -11h30.
Chiều : 13h-17h
(Ưu tiên cho ai làm lâu dài càng tốt)
:money_with_wings::money_with_wings:Thu nhập : 8tr /tháng+ thưởng ( làm tốt sẽ thưởng nóng vào cuối tháng )
:point_right::point_right:YÊU CẦU :  (không cần bằng cấp hay kinh nghiệm)
- Được đào tạo từ a-z trước khi làm
:phone: :phone:LIÊN HỆ: SĐT. 0879.037.063 ( C.Minh ) để trao đổi công việc và nhận việc ngay",1,,facebook.csv,0.0,facebook.com
"Tuyển nhân viên Nữ SƠ CHẾ RAU CỦ QUẢ (số lượng 1 bạn)
- Thời gian làm việc:
Từ 12:00 - 20:00 ( hoàn thành sớm nghỉ sớm)
- Giới tính: Nữ
- Độ tuổi: 18 - 42 tuổi
- Công việc khá đơn giản, không cần kinh nghiệm chỉ cần chăm chỉ sẽ được hướng dẫn tận tình
Địa chỉ làm việc: An Thượng 17, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng
IB TRỰC TIẾP ZALO ĐỂ ĐI LÀM NGAY: 0943548510 (Chị Hương)",1,,facebook.csv,1.0,facebook.com
"𝐆𝐢𝐚́𝐧𝐠 𝐬𝐢𝐧𝐡 𝐜𝐡𝐮̛𝐚 𝐭𝐨̛́𝐢 𝐦𝐚̀ 𝐭𝐢𝐦 đ𝐚̃ 𝐫𝐨̣̂𝐧 𝐫𝐚̀𝐧𝐠 :sparkling_heart:
Trend Noel chưa kịp lên mà Thế Giới Di Động 23 Nguyễn Văn Thoại - Đà Nẵng đã kịp lên Decor rồi
Ghé ngay để được Check in và Săn Sale BlackFriday
ĐẠI TIỆC BLACK SALE DAY - NGÀY ĐEN ĐỎ GIÁ
• Diễn ra từ 26.11 - 30.11
* GIẢM SỐC 5 - 50%
Áp dụng cho toàn bộ danh mục:
Điện thoại
Laptop - Máy tính bảng
Đồng hồ
Loa - Tai nghe - Phụ kiện chính hãng #dienmayxanh #tgdd #sale #blackfriday",0,Quảng cáo sale Black Friday của Thế Giới Di Động,content2_step1.csv,,
"Lắc sẵn  tiệm làm quà thôi nôi ... đầy tháng :smiling_face_with_three_hearts:
- giao hàng toàn quốc ( được kiểm tra hàng thoải mái ạ )
#hieubacphuonguyenkiot13chononnuocdanang 
Zalo: 0397811463",0,Quảng cáo bán hàng dịch vụ làm quà thôi nôi,content2_step1.csv,,
":synagogue:𝓒𝓐𝓡𝓞𝓛 𝓛𝓞𝓤𝓝𝓖𝓔 :synagogue:
TUYỂN DỤNG 
:gift: AN NINH: SL 10
:gem:𝑸𝑼𝒀𝑬̂̀𝑵 𝑳𝑶̛̣𝑰:gem:
:moneybag: Chính sách đãi ngộ và khen thưởng tốt
:moneybag: Thu nhập hấp dẫn, xứng đáng với năng lực. 
:star2: ƯU TIÊN những bạn làm được các ngày lễ tết chính sách tốt. 
:incoming_envelope: Liên hệ ngay nộp hồ sơ - phỏng vấn 
:phone: Add Zalo/Phone: 0934817629  Gặp Lâm
:european_post_office: ᴀᴅᴅʀᴇss: 28D đường Đống Đa - phường Thuận Phước - quận Hải Châu - TP Đà Nẵng
#CAROLLOUNGE #Tuyendung #Nightlife",1,"Tin đăng chứa từ khóa 'Tuyển dụng', mô tả vị trí làm việc và thông tin liên hệ.",content3_step1.csv,,
"Tuyển nhân viên phục vụ Full-time / Part-time
:round_pushpin: Quán xiên nướng nhỏ, khu vực Đỗ Bá
:alarm_clock: Thời gian làm việc:
 • Full-time: 14:00 – 24:00 (lương trao đổi khi phỏng vấn)
 • Part-time: Linh hoạt 15:00 – 24:00 (20 – 25k/giờ)
:point_right: Bao ăn ca 
:point_right: Công việc nhẹ nhàng, môi trường thoải mái.
Yêu cầu:
 • Siêng năng, thật thà, nhanh nhẹn
 • Có trách nhiệm trong công việc
 • Ưu tiên sinh viên hoặc người có kinh nghiệm phục vụ
:telephone_receiver: Liên hệ: zalo 0962756909 hoặc ib trực tiếp",1,Tin đăng tuyển nhân viên phục vụ với yêu cầu công việc và thông tin liên hệ.,content3_step1.csv,,
"Tìm việc an hải bắc,  tôn quang phiệt, sơn trà",0,Văn bản không chứa từ khóa tuyển dụng hay mô tả vị trí làm việc.,content3_step1.csv,,
