text,is_recruitment,cat_reason,label,legit_reason
Đà Nẵng - Business Analyst N2 - 1 năm kn - Up to 27M Gross. JD ib,1,Mô tả vị trí việc làm (Business Analyst) và mức lương.,1,"Việc công ty/quán xá, thiếu địa chỉ cụ thể nhưng có JD ib -> khả năng hợp lệ"
"Digital Fortress cần tuyển: Software Architect (Full-stack Developer)
Hợp đồng 3 - 4 tháng, tham gia ngay vào các dự án camera thông minh & streaming IoT cho khách hàng quốc tế. Bạn sẽ làm việc với Go, Python, Flutter, thiết kế hệ thống cloud, và thử nghiệm những ý tưởng mới.
Nếu bạn có kinh nghiệm backend, hiểu streaming & IoT, thích thử thách và muốn đóng góp trực tiếp vào sản phẩm thực tế - đây là cơ hội dành cho bạn!
Ib Quyên để nhận JD nhé!",1,Tin đăng tuyển dụng vị trí Software Architect (Full-stack Developer) với mô tả công việc cụ thể.,1,"Việc công ty/công nghệ, có mô tả công việc cụ thể, yêu cầu kinh nghiệm. Mặc dù thiếu địa chỉ cụ thể nhưng có thông tin liên hệ rõ ràng (Ib Quyên) và nội dung hợp lý."
"Đà Nẵng
Product mảng Fashion-tech tìm 3D Javascript Engineer strong 3D concepts, Three.js, Eng fluent. Range max 2K5 NET
Xem thêm",1,Tin tuyển dụng kỹ sư 3D Javascript Engineer,1,"Việc công ty/mảng Fashion-tech, có yêu cầu kỹ thuật cụ thể. Mức lương không quá cao so với thị trường."
"🔆[Đà Nẵng] Chiêu mộ Business Analyst (N1/N2) từ 1 năm kinh nghiệm, với mức offer upto 27M Gross. Ib nhận JD ạ‼️",1,Tin đăng có thông tin tuyển dụng vị trí Business Analyst với kinh nghiệm và mức lương cụ thể.,1,"Việc công ty/quán xá, có nêu mức lương cụ thể. "
[Đà Nẵng_Hà Nội_Tokyo] DIPRO TECH TUYỂN DỤNG BA và SALES IT tiếng Nhật | Từ 2 yoe | IB để nhận JD nhé ạ,1,Tin tuyển dụng vị trí BA và Sales IT tiếng Nhật,1,"Việc công ty IT, có yêu cầu tiếng Nhật. Thiếu địa chỉ cụ thể nhưng không phải là dấu hiệu lừa đảo."
Còn 2 slot Java từ 3YOE có EN tốt nữa. Offer upto 40M cho site ĐN. Bonus chuyển vùng 100M cho các anh em 2 miền khác. IB em gửi JD,1,"Mô tả vị trí Java, yêu cầu kinh nghiệm và lương. Có đề cập đến việc chuyển vùng.",1,"Việc công ty/quán xá có địa chỉ cụ thể (ĐN), mức lương không quá cao so với thị trường."
"[ Da Nang ]  Product Company
Hiring: Fullstack Developer
What do we offer:
Development Opportunities: A career path in a dynamically growing IT industry
26 Paid Days Off: Time to rest and recharge
Annual Health Check Packages: We care about your physical health
Private Medical Care: For your specific health care programme
English Lessons: Language learning at a modern language school
13-month Salary: We value the efforts and achievements of our team members by offering recognition bonuses for their contributions to the company's growth
100% salary in Probation period: We care about our team’s member motivation and their beneficial
Team Integration and Building: Strong relationships among team members are key to us
Onboarding Support: Personalized guidance and mentorship for new team members
Friendly Atmosphere: We work in a spirit of respect, trust, and support
How to apply:
Email: dmtvn@dmt.com.pl
Phone: +84 708 261 241",1,Tin tuyển dụng vị trí Fullstack Developer với mô tả công việc và điều kiện,1,Tin tuyển dụng từ công ty sản phẩm (Product Company) với địa chỉ rõ ràng. Mức lương và điều kiện làm việc được nêu ra hợp lý.
"Job Senior PQA tại TECHVIFY - ĐN vẫn đang tuyển
Trâm có 1 slot Senior PQA từ 4 năm kinh nghiệm tại TECHVIFY Đà Nẵng, dự án Global nên cần ứng vien có Eng khá một chút, làm việc chủ động và có khả năng làm việc độc lập. Định hướng trở thành PQA Lead site Đà Nẵng  
Địa chỉ làm việc tại 363 Nguyễn Hữu Thọ 
Check in linh hoạt
7.5h/1 ngày
Hẹn onboard sang năm
Ping Trâm nhận JD chi tiết nha ❤",1,Tin đăng có thông tin tuyển dụng vị trí Senior PQA tại TECHVIFY Đà Nẵng.,1,Tin tuyển dụng công ty TECHVIFY tại Đà Nẵng với địa chỉ cụ thể. Mức lương và yêu cầu kinh nghiệm hợp lý.
"⚡️⚡️FPT SOFTWARE TUYỂN FRESHER AUTOMATION TESTER ⚡️⚡️
💥Yêu cầu:
GPA >3.2
ENG 650+ hoặc N3+
Có kiến thức cơ bản về Java core, OOP
💥Quyền lợi:
Trợ cấp đào tạo hấp dẫn
Cơ hội kí HĐ chính thức
Được đào tạo bài bản, chuyên sâu
💥Liên hệ:
Gửi CV về mail: HaTTT12@fpt.com",1,"Văn bản chứa thông tin tuyển dụng vị trí Automation Tester tại FPT SOFTWARE với yêu cầu, quyền lợi và hướng liên hệ.",1,"Tin tuyển dụng từ FPT Software, công ty uy tín. Có yêu cầu rõ ràng về kỹ năng và quyền lợi."
"[REMOTE JOB - PART TIME] HODFORDS ĐÀ NẴNG TUYỂN DỤNG .NET DEVELOPER
Yêu cầu:
Kinh nghiệm sử dụng .NET
Thành thạo C#, .NET Framework, .NET Core, TSQL, ASP.NET (Core), HTML, CSS, JavaScript.
Tiếng Anh tốt, làm việc cùng team Hồng Kông.
PHỎNG VẤN ONLINE TIẾNG ANH
Inbox để nhận JD chi tiết hoặc gởi CV qua:
📩Email: hr@hodfords.com
👉Zalo: 0974 414 114",1,Tin tuyển dụng .NET Developer với yêu cầu kỹ năng và thông tin liên hệ.,1,Tin tuyển dụng công ty .NET Developer với địa chỉ email và số điện thoại rõ ràng. Mức lương không được nêu rõ nhưng phù hợp với thị trường.
"Fsoft ĐN chiêu mộ 10 Fresher Tester,training về automation test, yc GPA >3.0&Toeic ~650up
📧CV gửi về mail: HuyenDHK1@fpt.com",1,Tin tuyển dụng nhân viên Tester với yêu cầu GPA và TOEIC.,1,"Tin tuyển dụng từ Fsoft, công ty uy tín. Có địa chỉ email liên hệ."
"🚀 [ITIFY] TUYỂN DỤNG THÀNH VIÊN GIA NHẬP NHÀ CHUNG VỚI BENEFIT XỊN XÒ 🚀
🎯 Vị Trí Tuyển Dụng:
Content Social
Content SEO
Middle/Senior Full Stack Developer
Middle/Senior Automation Tester
🔥 Quyền lợi ""LÀM HẾT SỨC, CHƠI HẾT MÌNH!""
Deal lương không giới hạn – năng lực của bạn xứng đáng được trả giá cao nhất!
Thưởng Lễ Tết, Lương tháng 13++, và Bảo hiểm sức khỏe cao cấp.
Môi trường trẻ trung, năng động và chuyên nghiệp; khuyến khích bứt phá giới hạn.
Company trip, mini trip, night party bùng nổ,...
👉 Muốn vừa làm chất vừa chơi hết mình thì về ITIFY ngay thôi!
📬 Inbox mình để nhận JD chi tiết và gửi CV liền tay về nhintt@itify.net ngay thôi nào!!!!",1,"Văn bản chứa từ khóa 'Tuyển Dụng', mô tả vị trí công việc cụ thể và quyền lợi của người được tuyển dụng.",1,"Tin tuyển dụng từ công ty ITIFY, có mô tả vị trí rõ ràng, quyền lợi và địa chỉ liên hệ. Mặc dù mức lương không giới hạn nhưng vẫn là tiêu chí chấp nhận được."
"[ĐÀ NẴNG] 
Hi cả nhà, em Linh xin phép mở màn tuần mới bằng một job cực hot đến từ nhà Picon – Scrum Master! 🚀
📌 Chi tiết công việc: https://picontechnology.com/wp-content/uploads/2025/11/JD_Scrum-Master.pdf
 👉 QUYỀN LỢI TỪ NHÀ P
Làm việc từ 9:00 AM - 6:00 PM (Linh hoạt thời gian miễn đảm bảo năng suất làm việc), nghỉ thứ 7 và chủ nhật.
Chính sách làm remote tối đa 2 ngày/tuần, hưởng phụ cấp hấp dẫn.
Review lương định kỳ 6 tháng và nhận benefit bonus 2 lần trong năm.
Môi trường làm việc hiện đại, chuyên nghiệp và ổn định lâu dài.
Được đóng BHXH, BHYT, BHTN theo quy định của nhà nước.
Được tham gia gói Bảo hiểm Bảo Việt
Tham gia các hoạt động tập thể cùng công ty: Team building, staff's birthday, happy hour,...
🎯 Ứng tuyển bằng cách gửi CV về: linh.lk@picontechnology.com
Mọi thắc mắc vui lòng inbox trực tiếp cho em Linh để được hỗ trợ nhanh nhất nhé ạ!",1,"Tin đăng có mô tả chi tiết công việc Scrum Master, quyền lợi và hướng dẫn ứng tuyển.",1,Tin tuyển dụng từ công ty Picon Technology với địa chỉ rõ ràng trên website. Mức lương và điều kiện làm việc được nêu ra hợp lý.
"CodeComplete Solutions - We're hiring
Hiện CodeComplete đang tuyển dụng vị trí Cloud Cost & System Operations Intern, đây là cơ hội dành cho các bạn sinh viên muốn phát triển lên các vị trí như Cloud/DevOps Engineer, System Admin, BA... Nếu bạn quan tâm hãy gửi CV vào recruitment-vn@codecomplete.jp (Tiêu đề ghi rõ Họ tên - Vị trí ứng tuyển) nhé.
Yêu cầu chung:
Có thể thực tập fulltime 3 tháng
Kiến thức cơ bản về Cloud services & chi phí, sử dụng được các lệnh Linux (SSH, theo dõi file/hệ thống), và biết dùng Excel/Google Sheets để làm báo cáo.
Tinh thần chủ động, cầu tiến, ham học hỏi
Bạn có thể check JD ở phần comment nhé.",1,Văn bản chứa thông tin tuyển dụng vị trí Cloud Cost & System Operations Intern với yêu cầu và hướng dẫn ứng tuyển.,1,"Tin tuyển dụng từ công ty CodeComplete Solutions, có yêu cầu kỹ năng cụ thể và hướng dẫn gửi CV. Có địa chỉ liên hệ rõ ràng."
"🔥 PERMATE – WE COME TO MAKE HIT 🔥
Anh chị em ơi, Permate tụi em đang trên hành trình làm nên vài cú hit để đời 😎
Startup mà – máu lửa thì không thiếu, ý tưởng thì bùng nổ mỗi ngày, chỉ thiếu… vài đồng đội máu chiến.
Nên hôm nay tụi em đi mời, chứ không đi tuyển ạ
Ai muốn vào team để “làm nên chuyện”, “build sản phẩm chất”, thì mời quẹo lựa! 🚀✨
📌 Vị trí đang mở cửa đón hiền tài:
👉 QC Leader – người đứng đầu chiến tuyến bảo vệ chất lượng, bắt bug nhanh hơn crush seen tin nhắn.
👉 Mid/Senior Backend – xài ngôn ngữ nào cũng được, miễn khi code chung thì về team Python cho vui nhà vui cửa 🐍
🎯 Quyền lợi thì kể hoài không hết, nhưng tóm gọn như sau:
– Làm việc với team chất như nước cất. 
– Mỗi ngày đều có cơ hội tạo ra thứ gì đó đáng tự hào.
– Không drama, chỉ có deadline và tiếng cười.
– Lỡ code lỗi cũng không sao, vì tinh thần “fixed together” là có thật 😆
🚀 Nếu bạn muốn join một team mà mục tiêu không phải “làm cho xong”, mà là làm ra sản phẩm đáng để khoe, thì…
👉 Apply ngay: tuyendung@permate.com
Hoặc tag đúng người – để họ khỏi bỏ lỡ chuyến tàu tạo hit này nhé",1,"Bài viết mô tả rõ ràng các vị trí đang tuyển dụng (QC Leader, Mid/Senior Backend) và hướng dẫn cách apply.",1,"Tin tuyển dụng từ startup Permate, có mô tả công việc cụ thể, yêu cầu kỹ năng rõ ràng. Mặc dù thiếu địa chỉ cụ thể nhưng có địa chỉ email liên hệ và mô tả văn hóa làm việc."
"📣 [DA NANG] SAIGON TECHNOLOGY - JOBS OPENING 
🌟Benefit packages: 
✅100% salary during probation
✅ 12 + 5 paid leaves day
✅PVI premium health insurance
✅Salary reviews twice a year, 13th-month bonus, and project bonuses
✅Sponsorship for certifications (AWS, Azure, PMP...)
✅Hybrid work (3 days in the office, 2 days WFH)
✅Equipment provided – no need to bring your own laptop
✅Work with US/UK clients – improve your English skills
✅Events: company trip, Year-End Party (YEP), Hackathon, Programmer’s Day, and more
📩 Contact
📧 xoan.le@saigontechnology.com
📱 Zalo: 0855 341 457
#Python #AI #NLP #DaNang #Englishcommunication #ASAP #Saigontechnology #BA #Manual #QC #PHP #Java",1,"Tin đăng tuyển dụng với các thông tin về vị trí công việc, lợi ích và liên lạc.",1,"Tin tuyển dụng từ công ty Saigon Technology với địa chỉ rõ ràng (có thể tìm kiếm trên mạng), mô tả công việc cụ thể và các quyền lợi được nêu rõ. Mức lương không được đề cập nhưng phù hợp với ngành công nghệ."
"ĐÀ NẴNG - HOT JOB ALERT
Hi cả nhà, client bên em đang open các vị trí như dưới cần gấp ứng viên, cả nhà cần tham khảo JD job nào ib em nhen
1/ Technical Architect .Net:
6+ năm .NET, thành thạo C#, ASP.NET Core; có kinh nghiệm FE (React/Angular/Vue).
Hiểu vững kiến trúc, pattern (SOLID, Repository…).
Có kinh nghiệm cloud (Azure/AWS), bảo mật, tối ưu hiệu năng.
Thành thạo CI/CD, source control.
Tiếng Anh giao tiếp tốt.
Hybrid 5 ngày/ tháng
Lương: Được deal thoải mái
2/ QC Team Leader:
5+ năm QA, 2+ năm lead QA.
Tiếng Anh đọc/viết tốt, giao tiếp nói khá.
Lương: 35-40M Gross
3/ Business Analyst N2:
1+ năm kinh nghiệm làm BA
Thành thạo tiếng Nhật, nếu có tiếng anh là điểm cộng
Lương: 15-27M Gross
4/ Senior Product Designer:
5+ năm làm UI/UX, strong visual, thẩm mỹ tốt
Chủ yếu design app, tiếng anh giao tiếp khá
Lương: 1500$ - 2200$ Net
5/ Senior 3D JavaScript Engineer:
Strong 3D concepts, mathematics và computer graphics.
Có kn với 3D JavaScript libraries và frameworks Three.js.
Lương: Up to 2500$ Net
Quan tâm ib em nhận JD ạ.
💌 vietthao@dtalent.vn / thaodtalent@gmail.com
📞 0963.061.055",1,Tin đăng tuyển dụng với nhiều vị trí công việc khác nhau và mô tả yêu cầu.,1,"Tin tuyển dụng rõ ràng về vị trí công việc, yêu cầu kỹ năng, lương và cách liên hệ. Có địa chỉ email và số điện thoại để liên lạc."
"KHẲNG ĐỊNH DẤU ẤN CHUYÊN GIA TOÀN CẦU 🚗
Bạn đam mê thiết kế khí, nguyên cứu phát triển xe ô tô? Bạn tự tin là mình có thể đủ khả năng để làm việc với các ""ông lớn"" về ô tô trên thế giới? Đừng bỏ lỡ các vị trí  với mức đãi ngộ vô cùng hấp dấn! 
Quyền lợi hấp dẫn dành cho các kỹ sự FPT Automotive:
👉Làm việc trực tiếp với top OEM, Tier 1 trên thế giới 
👉Kiến thức được cập nhật thường xuyên và liên tục 
👉Vô vàn các khóa học đào tạo & thi chứng chỉ tài trợ bởi FPT 
👉Môi trường làm việc chuẩn 5 sao đầy đủ tiện nghi
🟥Hà Nội:
• Embedded Linux 
• SQA 
• Embedded/ Autosar
• Android Linux 
• Senior PM Automotive 
• SA ADAS
• Android Kotlin For Automotive 
• Crypto Security Engineer 
• Embedded IoT 
• AI/LLM Engineer (Fresher to Senior)
🟥Đà Nẵng: 
• Embedded Engineer (Automotive PaaK)
• Embedded C/C++ Engineer 
• AUTOSAR Engineer 
• Embedded ECU Test Engineer 
• Embedded/Platform Software Architect (SA) 
• C++/Qt Engineer 
• Automotive Project Manager 
• BrSE, JP N2 
• ASPICE SQA 
• Crypto Secure Boot (Secure Firmware) Engineer 
• Cyber Security Engineer 
• Automotive Tester 
• AI/LLM Engineer (Fresher to Senior) 
🟥Hồ Chí Minh: 
• Embedded C/C++ Engineer 
• Embedded Autosar 
• AI Engineer exp with LLM 5 years 
• PM Embedded 
• Embedded have JP N3 up 
• AI/LLM Engineer (Fresher to Senior) 
• Embedded Matlab Engineer
Các bạn quan tâm inb face mình tư vấn thêm cho nhanh nha , hoặc sdt: 0869104172",1,Tin đăng tuyển dụng với nhiều vị trí công việc cụ thể ở các địa điểm khác nhau.,1,"Tin tuyển dụng rõ ràng về vị trí công việc, yêu cầu kỹ năng, địa điểm làm việc. Mặc dù thiếu thông tin chi tiết về lương cụ thể nhưng mức đãi ngộ hấp dẫn được đề cập."
"#JOB_BOARD (latest)
🌏 VƯƠN TẦM QUỐC TẾ CÙNG FPT AUTOMOTIVE
🚗 KHẲNG ĐỊNH DẤU ẤN CHUYÊN GIA TOÀN CẦU
› Bạn đam mê thiết kế – nghiên cứu – phát triển ô tô?
› Bạn tự tin đủ năng lực làm việc cùng những “ông lớn” ngành Automotive?
🔥 Đừng bỏ lỡ loạt vị trí với mức đãi ngộ cực hấp dẫn tại FPT Automotive!
⭐ QUYỀN LỢI DÀNH CHO KỸ SƯ FPT AUTOMOTIVE
› Làm việc trực tiếp với top OEM / Tier-1 toàn cầu
› Kiến thức cập nhật liên tục từ các chuyên gia quốc tế
› Hàng loạt khóa học & chứng chỉ được tài trợ 100% bởi FPT
› Môi trường làm việc chuẩn 5 sao, đầy đủ tiện nghi
🟥 HÀ NỘI
› Embedded Linux
› SQA
› Embedded / AUTOSAR
› Android Linux
› Senior PM Automotive
› SA ADAS
› Android Kotlin for Automotive
› Crypto Security Engineer
› Embedded IoT
› AI/LLM Engineer (Fresher → Senior)
🟥 ĐÀ NẴNG
› Embedded Engineer (Automotive PaaK)
› Embedded C/C++ Engineer
› AUTOSAR Engineer
› Embedded ECU Test Engineer
› Embedded/Platform Software Architect (SA)
› C++/Qt Engineer
› Automotive Project Manager
› BrSE (JP N2)
› ASPICE SQA
› Crypto Secure Boot Engineer
› Cyber Security Engineer
› Automotive Tester
› AI/LLM Engineer (Fresher → Senior)
🟥 HỒ CHÍ MINH
› Embedded C/C++ Engineer
› Embedded AUTOSAR
› AI Engineer (exp with LLM ≥ 5 years)
› PM Embedded
› Embedded Engineer (JP N3+)
› AI/LLM Engineer (Fresher → Senior)
› Embedded Matlab Engineer
#FPTAutomotive #AutomotiveCareers #EmbeddedEngineering #AUTOSAR #AIEngineering
Ping me: honght@fpt.com / 0967.166.294 (Zl)",1,Tin đăng tuyển dụng với nhiều vị trí công việc tại FPT Automotive.,1,"Tin tuyển dụng từ FPT Automotive, công ty uy tín trong ngành ô tô.  Có địa chỉ cụ thể ở các tỉnh thành."
"FPT Software Đà Nẵng cần 5 .NET từ 3 năm kinh nghiệm + tiếng anh Tốt 
Làm thời gian 14-22h
Có thể remote",1,"Mô tả vị trí .NET với kinh nghiệm và yêu cầu tiếng Anh, thời gian làm việc cụ thể.  ",1,"Tin tuyển dụng từ công ty FPT Software Đà Nẵng, có yêu cầu kinh nghiệm cụ thể và thời gian làm việc rõ ràng. "
"[Picon Technology] Vì nhu cầu mở rộng dự án, Picon cần tuyển: 
🍀 Middle Python
🍀 Middle FE
🍀 Intern UX/UI
Quyền lợi cực hấp dẫn đến từ Picon ạ!
🌳 Làm việc từ 9:00 AM - 6:00 PM (Linh hoạt thời gian miễn đảm bảo năng suất làm việc), nghỉ thứ 7 và chủ nhật.
🌳 Chính sách làm remote tối đa 2 ngày/tuần, hưởng phụ cấp hấp dẫn.
🌳 Review lương định kỳ 6 tháng và nhận benefit bonus 2 lần trong năm.
🌳 Môi trường làm việc hiện đại, chuyên nghiệp và ổn định lâu dài.
🌳 Được đóng BHXH, BHYT, BHTN theo quy định của nhà nước.
🌳 Được tham gia các hoạt động tập thể cùng công ty: Team building, staff's birthday, happy hour,...
CONTACT INFO:
👉 Mời các bạn gửi CV đến địa chỉ email: chau.ntm@human-brain.ai
👉 Chi tiết công việc mọi người có thể inbox em nha!
👉 Để tham khảo các thông tin tuyển dụng, mời các bạn xem thêm tại website: picontechnology.com/careers/",1,"Văn bản nêu rõ nhu cầu tuyển dụng các vị trí: Middle Python, Middle FE, Intern UX/UI và cung cấp thông tin liên lạc để ứng viên gửi CV.",1,"Tin tuyển dụng từ công ty Picon Technology, có địa chỉ email và website rõ ràng. Mức lương không được nêu cụ thể nhưng phù hợp với thị trường."
"💼 [Madison Hiring] 𝟎𝟐 𝐅𝐮𝐥𝐥-𝐒𝐭𝐚𝐜𝐤 𝐃𝐞𝐯𝐞𝐥𝐨𝐩𝐞𝐫 (𝐌𝐢𝐝𝐝𝐥𝐞+)
✨ Tại Madison Technologies, chúng mình tin rằng “Công nghệ chỉ thật sự phát triển khi con người được phát triển.”
Madison là nơi mỗi kỹ sư được tin tưởng để tạo ra giá trị – với tinh thần tự chủ, học hỏi và không ngừng đổi mới.
Chúng mình đang tìm kiếm 𝐅𝐮𝐥𝐥-𝐒𝐭𝐚𝐜𝐤 𝐃𝐞𝐯𝐞𝐥𝐨𝐩𝐞𝐫 (𝐌𝐢𝐝𝐝𝐥𝐞+) có nền tảng vững 𝐁𝐚𝐜𝐤𝐞𝐧𝐝 (𝐍𝐨𝐝𝐞.𝐣𝐬), khả năng 𝐠𝐢𝐚𝐨 𝐭𝐢𝐞̂́𝐩 𝐭𝐢𝐞̂́𝐧𝐠 𝐀𝐧𝐡 tốt, cùng 𝐮̛́𝐧𝐠 𝐝𝐮̣𝐧𝐠 𝐀𝐈 𝐯𝐚̀ 𝐃𝐞𝐯𝐎𝐩𝐬 trong phát triển sản phẩm.
𝐖𝐇𝐘 𝐌𝐚𝐝𝐢𝐬𝐨𝐧
💙 People-First - tôn trọng sự khác biệt, trao quyền để bạn tự chủ và phát triển.
🚀 Môi trường học hỏi mở- luôn khuyến khích đổi mới và khám phá công nghệ mới (đặc biệt là AI!).
🌍 Cơ hội làm việc với các dự án quốc tế, thử thách và mở rộng góc nhìn.
💡 Tinh thần “Grow together” - cùng học, cùng làm, cùng hành trình.
📥 Ứng tuyển ngay hôm nay để cùng Madison viết nên câu chuyện thành công của chính bạn nhée ❤️
👉 Xem chi tiết JD: https://public.company-central.com/public/job-description/5ce7d347-7632-4aa3-be30-9b1eb72eee7f?job_offer_id=01963da5c840766d82ac62d6eb1e2b71&referral_id=0198980b-350e-719b-93f0-d5ce180a59d1&campaign_job_id=baa8a30a019770004c51da89b0ab5fbc&recruitment_source_id=0198bc024eee7bb4a74ff874c7f05207
📧 Gửi CV của bạn về 𝗿𝗲𝗰𝗿𝘂𝗶𝘁𝗺𝗲𝗻𝘁@𝗺𝗮𝗱𝗶𝘀𝗼𝗻.𝗱𝗲𝘃 với tiêu đề: [Họ tên - Vị trí ứng tuyển (Mid/Senior)]
📩 Hoặc inbox trực tiếp cho chúng mình để nhận thêm thông tin chi tiết nhé.
📍 𝐌𝐚𝐝𝐢𝐬𝐨𝐧 𝐓𝐞𝐜𝐡𝐧𝐨𝐥𝐨𝐠𝐢𝐞𝐬 𝐕𝐢𝐞𝐭𝐧𝐚𝐦 - 5th floor, 10 Ngo Gia Tu street, Hai Chau, Da Nang",1,Tin đăng tuyển dụng Full-Stack Developer (Middle+) tại Madison Technologies.,1,"Tin tuyển dụng từ công ty Madison Technologies, có địa chỉ rõ ràng, mô tả công việc chi tiết và liên hệ rõ ràng."
"Signing bonus ngập tràn cho UV Project Manager(kh yc Tiếng) / Devision Leader gia nhập #VTI Đà Nẵng, + 1 offer bất chấp cho SA #Fullstack có thể onb cuối-đầu năm⚡️⚡️",1,Tin đăng chứa thông tin tuyển dụng vị trí Project Manager và Fullstack Developer.,1,"Tin tuyển dụng công ty/quán xá (#VTI Đà Nẵng), có yêu cầu kỹ năng (UV Project Manager, Devision Leader, Fullstack) và đề cập đến offer. "
"ĐÀ NẴNG - HOT JOB ALERT 
Hi cả nhà, client bên em đang open các vị trí như dưới cần gấp ứng viên, cả nhà cần tham khảo JD job nào ib em nhen
1/ Technical Architect .Net:
6+ năm .NET, thành thạo C#, ASP.NET Core; có kinh nghiệm FE (React/Angular/Vue).
Hiểu vững kiến trúc, pattern (SOLID, Repository…).
Có kinh nghiệm cloud (Azure/AWS), bảo mật, tối ưu hiệu năng.
Thành thạo CI/CD, source control.
Tiếng Anh giao tiếp tốt.
Hybrid 5 ngày/ tháng
2/ QC Team Leader:
5+ năm QA, 2+ năm lead QA.
Tiếng Anh đọc/viết tốt, giao tiếp nói khá.
3/ C++ Developer:
3+ năm lập trình C++, 2+ năm lập trình đa luồng trên Linux hoặc RTOS.
Hiểu về vi xử lý cấp thấp.
Tiếng Anh trung cấp (đọc/viết kỹ thuật tốt), giao tiếp cơ bản
4/ Business Analyst N2:
1+ năm kinh nghiệm làm BA
Thành thạo tiếng Nhật, nếu có tiếng anh là điểm cộng
Quan tâm ib em nhận JD ạ.
💌 vietthao@dtalent.vn / thaodtalent@gmail.com
📞 0963.061.055",1,Tin đăng tuyển dụng với nhiều vị trí công việc cụ thể và yêu cầu kỹ năng.,1,"Tin tuyển dụng công ty với mô tả rõ ràng các vị trí, yêu cầu kỹ năng và liên lạc. Có địa chỉ email và số điện thoại để liên hệ."
"[ĐN] Picon Tech cần tìm 1 Front-End Developer (React.js/Next.js), có trên 3 năm kinh nghiệm. 
Anh em nào quan tâm inbox em nhé ạ!",1,Tin đăng tìm kiếm Front-End Developer với kinh nghiệm cụ thể.,1,"Việc công ty/công nghệ, có tên công ty (Picon Tech), yêu cầu kinh nghiệm. "
"Vị trí này vẫn đang tìm người phù hợp, mời mọi người ứng tuyển nhé",1,Văn bản chứa cụm từ 'Ứng tuyển' và đề cập đến việc tìm người phù hợp cho một vị trí.,1,"Văn bản thiếu thông tin cụ thể về công việc và địa điểm. Tuy nhiên, ưu tiên gán nhãn 1 (UY TÍN) để không bỏ sót cơ hội việc làm."
