text,is_recruitment,cat_reason,label,legit_reason
"CÔNG TY TƯ VẤN VÀ ĐÀO TẠO TOREDCO 
TUYỂN GẤP - CHUYÊN VIÊN QUẢN LÝ ĐÀO TẠO NHÂN SỰ
Yêu cầu:
 Đi làm ngay!
Giao tiếp tốt. Trình độ CĐ, ĐH trở lên 
Quyền lợi: 
Thời gian làm việc: Giờ Hành chính, Từ thứ 2 đến sáng thứ 7
Lương: 7.000.000 – 8.000.000. 
Được đóng bảo hiểm 100%. Nghỉ phép, phí công tác và thưởng tháng 13 theo quy định.
Mô tả công việc: 
• Tuyển dụng nhân sự 
• Tìm kiếm và sàng lọc các ứng viên phù hợp với các dự án 
• Hướng dẫn và đào tạo quy trình của các dự án cho nhân viên ngành F&B 
• Có thể đi công tác.
• Tham gia các công việc cùng với team khi được phân công.
• Sử dụng được Tin học Văn Phòng cơ bản.
📩 Cách ứng tuyển:
Gửi CV về email: toredco.dn@gmail.com
Địa chỉ làm việc: 04 Mỹ An 4, Ngũ Hành Sơn, Đà Nẵng 
Tiêu đề mail: [Vị trí ứng tuyển] – Họ tên 
📞 Liên hệ Zalo: Mr Thạch 0932 512 521 / 0335 600 160",1,"Tin đăng tuyển dụng nhân viên chuyên viên quản lý đào tạo nhân sự với yêu cầu, mô tả công việc và hướng dẫn ứng tuyển rõ ràng.",1,"Tin tuyển dụng từ công ty có địa chỉ cụ thể, mô tả công việc rõ ràng, lương hợp lý."
"Chỗ mình đang cần người phụ bán hàng các mặt hàng organic.
Thời gian từ 8h đến 17h chiều
Có thể làm cả ngày hay 1 buổi.
 - Thời gian: Sáng từ 8h đến 11h30
 - Chiều từ 13h30 đến 17h00
Tuổi Nam từ 20 tuổi đến 30 tuổi
         Nữ từ 20 tuổi đến 55 tuổi
Bạn nào có nhu cầu xin liên hệ 0932580161",1,Tin đăng tìm người phụ bán hàng với thời gian làm việc cụ thể và yêu cầu về độ tuổi.,0,"Thiếu địa chỉ cụ thể, xưng hô 'Bạn nào' thiếu chuyên nghiệp."
"🔥💲🔥CƠ HỘI VIỆC LÀM LÂU DÀI, ỔN ĐỊNH TRƯỚC VÀ SAU TẾT CHO NỮ TRUNG TUỔI TẠI  HẢI CHÂU VÀ THANH KHÊ
- THỜI GIAN: 8H-16H30 (trưa nghỉ 2h, chủ nhật , lễ nghỉ )
- THU NHẬP : 6 triệu (+ thưởng)
☎️LIÊN HỆ TRỰC TIẾP : 0898.404.935 để trao đổi không zalo",1,"Mô tả rõ ràng thời gian làm việc, thu nhập và yêu cầu về nữ trung tuổi. Có số điện thoại liên hệ trực tiếp.",0,"Thiếu địa chỉ cụ thể, xưng hô '☎️LIÊN HỆ TRỰC TIẾP' thiếu chuyên nghiệp"
"🌸✨ SPA NHÀ MÌNH ĐANG TUYỂN NGƯỜI ĐÁNG YÊU ✨🌸
💖 1. LỄ TÂN XINH XẮN
💖 2. NHÂN VIÊN PHỤC VỤ DỄ THƯƠNG
⏰ Full-time
💰 Lương: 7 đến 12tr  (tùy vị trí & năng lực nhaaaa)
⸻
🌷 YÊU CẦU NHẸ NHÀNG:
 • Tính cách dễ thương, nói chuyện nhẹ nhàng
 • Nhanh nhẹn – siêng chút là được
 • Lễ tân biết xíu tiếng Anh càng tốt
 • Không kinh nghiệm cũng không sao, vào học là ok liền 🫶
⸻
🪞 CÔNG VIỆC NHẸ NHÀNG:
🌸 Lễ tân:
 • Cười tươi đón khách
 • Nhắn tin – chốt lịch nhẹ nhàng
 • Hướng dẫn khách & hỗ trợ spa
🌸 Phục vụ:
 • Set up phòng
 • Dẫn khách
 • Hỗ trợ kỹ thuật viên
 • Giữ góc làm việc luôn thơm tho ✨
⸻
🎀 QUYỀN LỢI:
 • Lương ổn định + thưởng
 • Team dễ thương, môi trường sạch đẹp
 • Được chỉ từng chút nên yên tâm nha
⸻
📞 ỨNG TUYỂN NGAY:
👉 SĐT/Zalo: 0931977550
👉 Địa chỉ: 441 phạm như xương , điện ngọc , đà nẵng",1,Tin đăng tuyển dụng nhân viên cho SPA với các vị trí: lễ tân và phục vụ.,1,Tin tuyển dụng từ SPA có địa chỉ cụ thể. Mức lương phù hợp thị trường.
"💖 SHOP CHACHA TUYỂN NHÂN VIÊN BÁN HÀNG & QUAY CHỤP SẢN PHẨM 💖
🛍️ Team CHACHA cần tìm thêm người đồng hành yêu thời trang vintage, mê đồ 2hand đẹp lạ và thích môi trường làm việc vui vẻ, thoải mái và chụp ảnh xinh đẹp mỗi ngày ✨
🔸 Công việc:
– Bán hàng trực tiếp tại shop
– Quay, chụp sản phẩm (quần áo, phụ kiện)
– Vệ sinh shop đầu ca làm
🔸 Ca làm việc:
– Ca sáng: 9h – 14h
– Ca chiều: 14h – 20h
(Có thể chọn ca linh hoạt, mỗi ca 1 bạn)
🔸 Lương: 20.000đ/giờ (Thử việc 1 tuần có lương)
📍 Địa chỉ: 227/79 Nguyễn Văn Thoại, Đà Nẵng
📞 Liên hệ: 0703277803(Thư)",1,Tin đăng tuyển dụng nhân viên bán hàng và quay sản phẩm.,1,Tin tuyển dụng từ shop có địa chỉ cụ thể. Mức lương phù hợp thị trường.
"SMART CHOICE CẦN TÌM NHÂN VIÊN KHO  
- Công việc: Bốc vác, sắp xếp hàng hoá trong kho, tháo gỡ thiết bị, ...
- Yêu cầu: Nhanh nhẹn, siêng năng, trung thực, có tinh thần trách nhiệm. 
- Thời gian làm việc: Sáng: 7h30 – 11h30, Chiều: 13h00 – 17h00 
- Mức lương: 5 – 7 triệu/tháng, đóng BHXH, ...
- Địa điểm: Đường Trần Nam Trung, Đà Nẵng. 
- Liên hệ: 0979494357 để trao đổi trực tiếp.",1,"Tin đăng tuyển dụng nhân viên kho với yêu cầu công việc, thời gian làm việc, mức lương và thông tin liên hệ.",1,Tin tuyển dụng công ty/quán xá có địa chỉ cụ thể.
Công ty cổ phần ProMax Group cần tuyển gấp KỸ SƯ MÔI TRƯỜNG,1,Công ty cần tuyển KỸ SƯ MÔI TRƯỜNG là thông báo tuyển dụng.,1,"Việc công ty, thiếu địa chỉ cụ thể nhưng có tên công ty 'ProMax Group' là dấu hiệu uy tín."
"Cần gấp vài bạn bán hàng tại chỗ #ĐÀNẴNG 
 ⏰Ca sáng : 07h30 - 11h30
         Ca chiều : 13h30 - 17h
🎡FULL / PART TIME 
💰4t: 3tr-4tr
      8t : 7tr-8tr ( tuỳ năng lực )
 💝Đủ 19t trở lên ( KHÔNG NHẬN SINH VIÊN )
    ➡️Ib trực tiếp để nhận việc",1,"Tin tuyển dụng nhân viên bán hàng với mô tả ca làm việc, mức lương và yêu cầu tuổi tác.",1,"Việc bán hàng tại chỗ, có thông tin địa chỉ (ĐÀNẴNG) và mức lương hợp lý."
"✨ CẦN NGƯỜI LÀM VIỆC BÁN HÀNG TẠI CHỖ ✨
✨ Thời gian :  cả ngày/nửa ngày
     • Sáng :  7h – 11H
     • Chiều : 13H – 16H
✨ Thu nhập 💰: 
           4 triệu – 8 triệu / tháng
      (Nhận vào ngày 10 hằng tháng )
✨ Yêu cầu : 
    • Tuổi 27 – 45 
    • Không cần kinh nghiệm
    • Thái độ tốt, chăm chỉ , có trách nhiệm 
✨ Liên hệ : 039 356 4395 (Zalo)",1,"Tin đăng tìm người bán hàng với yêu cầu cụ thể về thời gian, thu nhập và kỹ năng.",1,"Việc bán hàng tại chỗ, có yêu cầu tuổi tác và kinh nghiệm. Mức lương trong khoảng khả thi."
"cần người đki app, công 130k. bạn nào làm ib nha",1,Tin đăng tìm người làm việc với mức công 130k/tháng.,0,"Việc nhẹ lương thấp, thiếu địa chỉ cụ thể, xưng hô 'bạn nào' không chuyên nghiệp."
"✨✨ 𝐓𝐈̀𝐌 Đ𝐎̂̀𝐍𝐆 Đ𝐎̣̂𝐈 ✨✨
𝑲𝑯𝑼 𝑽𝑼̛̣𝑪 𝑵𝑮𝑼̃ 𝑯𝑨̀𝑵𝑯 𝑺𝑶̛𝑵
                   𝐌𝐘 𝐁𝐄𝐀𝐔𝐓𝐘 𝐜𝐚̂̀𝐧 𝐭𝐮𝐲𝐞̂̉𝐧 :
🍃 2 NV biết 𝑵𝒂𝒊𝒍 + gội dưỡng sinh ( không biết được đào tạo)
✨ 𝗬𝗘̂𝗨 𝗖𝗔̂̀𝗨 :
🧚‍♀️ Siêng năng, chịu khó, có trách nhiệm - tận tâm trong công việc. 
🧚‍♀️ Có khả năng giao tiếp tốt với khách hàng
🧚‍♀️  Đối với ktv nail : Nhặt da sạch, sơn gel tròn khoé, biết úp móng - đắp gel , design cơ bản
🧚‍♀️ Ưu tiên : từ 18- 28tuổi . K vướng bận gia đình
🚫 Nghỉ ngang không có lương
✨ 𝗤𝗨𝗬𝗘̂̀𝗡 𝗟𝗢̛̣𝗜 : 
⚡️ Làm việc trong môi trường thân thiện , thoải mái
⚡️ Được học nâng cao miễn phí
⚡️ Bao ăn trưa. Tháng nghỉ 2 ngày 
⚡️Tăng ca x2 lương
⚡️ Thử việc vẫn có lương
⚡️%Body : 50k-70k-100k. Làm ngoài giờ hưởng 50% dịch vụ
⚡️ Lương cứng 4tr5 + 10 % dv + 100% tip  + thưởng chuyên cần (300k) + Thưởng lễ + thưởng sinh nhật ( 300k)
Tết lương x3 ( kèm nghỉ 3 ngày có lương) 
Thời gian làm việc : 8h -19h30
Đ𝒊̣𝒂 𝒄𝒉𝒊̉ : 26 𝑻𝒓𝒂̀ 𝒌𝒉𝒆̂ 6. 𝑵𝒈𝒖̃ 𝒉𝒂̀𝒏𝒉 𝑺𝒐̛𝒏. ( 𝒈𝒂̂̀𝒏 𝒌𝒉𝒖 đ𝒐̂ 𝒕𝒉𝒊̣ 𝑭𝑷𝑻)",1,Tin đăng tuyển dụng nhân viên làm việc tại spa/làm nail.,1,Tin tuyển dụng từ quán spa có địa chỉ cụ thể. Mức lương không quá cao so với thị trường.
"MÌNH CẦN TUYỂN
👉🏻 01BẠN NV LÀM TẠI TIỆM GIẶT SẤY
👉🏻Yêu cầu: Nữ
● NHIỆT TÌNH, NHANH NHẸN , LÀM LÂU DÀI
👉🏻Thời gian làm:  theo ca hoặc FULL ngày
👉🏻 CHẾ ĐỘ 
●Lương: 25k/h ( lấy tiền trong ngày)
●THƯỞNG CUỐI NĂM 
Liên hệ anh nhé 0372741777
D/c: 12 doãn uẫn, ngũ hành sơn, DN",1,Tin đăng tìm người làm tại tiệm giặt sấy với yêu cầu cụ thể về vị trí công việc và điều kiện lao động.,1,"Tin tuyển dụng cho việc tại tiệm giặt sấy, có địa chỉ cụ thể. Mức lương 25k/h cũng là mức bình thường."
"CẦN TUYỂN nhân viên bảo vệ công trình gần Cầu Đỏ 
thời gian 24 nghỉ 24 
mức lương 5.250.000/tháng ( lễ tết x2)
độ tuổi 22-60t 
liên hệ ......0905575517 & 0901126363 .....................",1,"Tin đăng tìm nhân viên bảo vệ với thông tin về mức lương, độ tuổi và liên hệ.",1,"Việc công ty/quán xá gần Cầu Đỏ, có địa chỉ cụ thể (gần Cầu Đỏ) và liên hệ rõ ràng."
"📣📣📣ỐC ĐÊM 76 CẦN TUYỂN 2 NV 
👉Nam tuổi từ 18-35
👉Thời gian làm việc : 18h đến 2h
👉Lương : thỏa thuận 
👉Tháng nghỉ 1 ngày có lương
💵💵💵💰💰 thưởng thêm chuyên cần hằng tháng, và theo doanh thu
👉Địa điểm làm việc : 238 Huỳnh Văn Nghệ 
🌹Liên hệ : 0344199339 gặp Nguyên📣📣📣📣📣📣📣📣📣🔈🔈🔈🔈",1,"Tin đăng tuyển dụng 2 nhân viên với thông tin về yêu cầu tuổi tác, thời gian làm việc, lương và địa điểm.",1,"Tin tuyển dụng quán ốc đêm, có địa chỉ cụ thể. Mức lương thỏa thuận là thông thường."
"💥💥CẦN VÀI NGƯỜI PHỤ BÁN MỸ PHẨM Ở ĐÀ NẴNG
+ Làm giờ hành chính ( nghỉ chủ nhật,lễ )
           +Tuổi: 20t trở lên ( không nhận SV) 
      Địa chỉ : Thanh Khê và Hải Châu 
⏰️ Thời gian 
           + Buổi sáng: 8h - 11h30
           + Buổi chiều: 1h30 - 17h30
💸 Thu nhập:
           + FULL TIME: 7.500.000 - 8.000.000
👉yêu cầu: Thái độ tốt, hoà đồng, năng lượng 
Ai thực sự cần công việc liên hệ 
☎️ Nhắn tin trực tiếp hoặc gọi sđt 0878030556 trao đổi công việc.",1,"Tin đăng tuyển dụng nhân viên phụ bán mỹ phẩm ở Đà Nẵng với yêu cầu cụ thể về tuổi tác, giờ làm và thu nhập.",1,Tin tuyển dụng công ty/quán xá với địa chỉ cụ thể. Mức lương phù hợp thị trường.
"tìm chị chăm bé 1 tuổi làm ở lại tại hòa xuân Đà Nẵng bao ăn ở 
lương 8 triệu,liên hệ sdt 0866096944",1,"Tin đăng tìm người chăm bé, mô tả lương và liên hệ.  ",1,"Việc gia đình/cá nhân, có SĐT liên hệ và mô tả công việc cụ thể."
"ĐẠI LÝ THỰC PHẨM SẠCH CẦN NGƯỜI ĐI  LÀM NGAY, LÀM TẠI CHỖ, LÂU DÀI 
💡Thời gian: 👉hỗ trợ xoay ca
Sáng: 7h45 - 11h15  |  : 13h - 16h30
💵 Thu nhập: 8 - 9TRIỆU/ Tháng
🛑Khu vực: Thanh Khê và Hải Châu               
✅Yêu cầu:
   • Trên 22 tuổi - 55 tuổi ( không yêu cầu ngoại hình )
 LIÊN HỆ SĐT :0965.401.459",1,"Tin đăng tìm người đi làm tại đại lý thực phẩm sạch với mô tả thời gian, thu nhập và yêu cầu.",1,"Tin tuyển dụng công ty thực phẩm, có địa chỉ cụ thể khu vực Thanh Khê và Hải Châu."
Dạ em đang cần vài chị phụ bán hàng gần chợ HOÀ CƯỜNG thu nhập 5 - 7tr tháng cần Gọi/Zalo cho em: 0357917443 nhé Xin cảm ơn!,1,Tin đăng tìm người phụ bán hàng gần chợ Hoà Cường.,0,"Xưng hô thiếu chuyên nghiệp ('Dạ em đang cần'), thiếu địa chỉ cụ thể công ty/quán xá."
"THÊM VỊ TRÍ BÁN HÀNG ĐỒ UỐNG VÀ HÀNG TIÊU DÙNG TẠI CHỖ 
     Thời gian : 8-17h 
    Thu nhập  : 8-10triệu 
   Yêu cầu : Nhận trên 19 Tuổi ( không sinh viên) - Không nhận nam lớn tuổi 
 🌾😊Cv : Phụ bán hàng , CSKH , Tư vấn sp cho khách 
💥💥Lưu ý : Nhận chỉ việc trước khi làm - Không nhận sinh viên làm thêm",1,"Mô tả vị trí làm việc cụ thể (bán hàng), yêu cầu tuổi tác và kinh nghiệm, nêu rõ thu nhập.",0,"Việc gia đình/cá nhân thiếu địa chỉ cụ thể, yêu cầu 'nhận chỉ việc trước khi làm' là dấu hiệu lừa đảo."
"CẦN TUYỂN : 02 nhân viên bảo vệ ca đêm tại bệnh viện đường nguyễn văn linh
Thời gian 18h30 > 6h30( hàng ngày)
Mức lương 6.000.000/tháng ( lễ tết x2)
Độ tuổi 22- 55
Liên hệ ...0905575517  & 0901126363 Đi làm ngay...hoăc nộp hồ sơ tại 264 phan đăng lưu đà nẵng...................",1,"Tin đăng rõ ràng tuyển dụng nhân viên bảo vệ với thông tin thời gian làm việc, mức lương và liên hệ.",1,"Tin tuyển dụng công ty/quán xá (bệnh viện), có địa chỉ cụ thể."
"📣 SIÊU THỊ FULL – MARKET TUYỂN DỤNG
💼 Vị trí: Nhân viên bán hàng (18-27 tuổi)
⏰ Thời gian làm việc:
- ca sáng: 6h-14h (1 Nữ)
- ca đêm : 22h - 6h (2 Nam)
📆 Lịch nghỉ: 4 ngày/tháng
💰 LƯƠNG – PHỤ CẤP – THƯỞNG:
– Lương cơ bản: từ 5.600.000đ – 6.100.000đ/tháng
– Phụ cấp: 50.000đ/ngày làm việc
– Thưởng doanh thu theo hiệu quả cửa hàng
📌 YÊU CẦU:
– Giao tiếp lưu loát, giọng dễ nghe
– Trung thực, ham học hỏi, sức khoẻ tốt
– Ưu tiên:
 • Giao tiếp được tiếng Anh cơ bản
 • Nam/Nữ không còn đi học
 • Có thể làm việc lâu dài
 • Ứng viên quê QUẢNG NAM - ĐÀ NẴNG
🎁 QUYỀN LỢI CHUNG:
– Được đào tạo, học hỏi và phát triển bản thân liên tục
– Môi trường làm việc hiện đại – thân thiện – chuyên nghiệp
– Tham gia đầy đủ các chế độ: BHXH, BHYT, BHTN theo quy định.
⸻
📞 LIÊN HỆ ỨNG TUYỂN:
Nt qua Fb hoặc Zalo: 0796771719 (KHÔNG GỌI)
- Địa điểm làm việc:
📍 Plaza FPT, Hoàng Minh Thắng
📍Loseby",1,"Tin đăng có mô tả rõ vị trí làm việc (Nhân viên bán hàng), yêu cầu công việc và điều kiện lương bổng.",1,Tin tuyển dụng từ công ty/quán xá với địa chỉ cụ thể. Mức lương trong khoảng hợp lý.
"TUYỂN NHÂN VIÊN NỮ QUÁN BÚN ĐẬU làm lâu dài 
  - địa chỉ: 
Cs1 : 98 Tôn Thất Thiệp, Ngũ Hành Sơn
Cs2 : 08 Lê Ngô Cát, Thanh Khê
Cs3 : 92 Trần Nhân Tông, Sơn Trà
Cs4: 24 lê thị tính, thanh Khê, đà nẵng 
Cs5: 77 Ngô Thị Liễu, Hải Châu
  Thời Gian :
- Ca :  9h - 14h
- Ca :  9h - 17h
- Ca :  9h - 18h
- Ca :  9h - 20h
- Ca : 17h - 23h
- Ca : 18h - 23h
 ✅Yêu cầu: 
+ Nữ , siêng năng, gắng bó lâu dài 
+ Đặc biệt là yêu thích công việc bếp ăn
💰 Thu nhập & phúc lợi:
 • Môi trường làm việc thân thiện, ổn định
--------
Thông tin liên hệ  zl : 0969453031",1,Tin đăng tuyển nhân viên quán bún đậu với yêu cầu công việc cụ thể và thông tin liên hệ.,1,"Tin tuyển dụng quán bún đậu có địa chỉ cụ thể tại Đà Nẵng. Mức lương không quá cao, phù hợp với việc làm bán thời gian."
"📍 Vị trí: Nhân viên lễ tân
⏰ Thời gian: Làm full-time
💰 Lương: 7.000.0000 đến 12.000.000 tuỳ năng lực
🌟 Yêu cầu:
 • Giao tiếp tốt, ngoại hình ưa nhìn
 • Biết tiếng Anh là lợi thế
 • Nhanh nhẹn, vui vẻ, có trách nhiệm
 • Không cần kinh nghiệm, sẽ được đào tạo
📌 Mô tả công việc:
 • Đón tiếp và chăm sóc khách hàng
 • Sắp xếp lịch hẹn, tư vấn dịch vụ
 • Trả lời inbox – gọi điện xác nhận lịch
 • Hỗ trợ các công việc tại spa
🎁 Quyền lợi:
 • Thu nhập ổn định + thưởng
 • Môi trường làm việc sạch sẽ, thân thiện
 • Được đào tạo kỹ năng giao tiếp & dịch vụ
📞 Liên hệ ứng tuyển:
SĐT/Zalo: 0931977550 
Đc 441 phạm như xương , điện ngọc , đà nẵng",1,"Tin đăng có mô tả rõ ràng về vị trí công việc (Nhân viên lễ tân), yêu cầu, quyền lợi và thông tin liên hệ ứng tuyển.",1,"Tin tuyển dụng có địa chỉ cụ thể, mô tả công việc rõ ràng và liên hệ qua số điện thoại. Đây là dấu hiệu của một tin tuyển dụng uy tín."
"💥 VIỆC LÀM Hải CHÂU  💥
CÔNG VIỆC : Bán hàng 
- Khách tới mua gì thì lấy đó cho khách.
- Sản phẩm : hàng tiêu dùng.
- Được hướng dẫn cách làm việc.
🌞 Nữ : 22 - 50 tuổi
      Nam :  22 -30 tuổi 
THỜI GIAN:
• Sáng :   8h00 - 11h30
• Chiều : 13h30 - 17h00
•  Có xoay ca linh hoạt.
QUYỀN LỢI:
- 7.500.000 - 9.000.000/ tháng
- Được nghỉ 4 ngày / tháng
- Được thưởng nếu làm tốt 
✔️ Inbox trực tiếp nhận việc ngay or LH: 0878663656✔️",1,"Mô tả công việc bán hàng cụ thể, yêu cầu tuổi tác và thời gian làm việc, lương và quyền lợi được đề cập.",1,"Việc bán hàng tại quán/cửa hàng, có thông tin thời gian làm việc cụ thể. Mức lương trong khoảng khả thi."
"LEAFY KITCHEN TUYỂN DỤNG
* Địa chỉ : K72 /20 Nguyễn Văn Thoại , ĐN
Leafy Kitchen mở rộng , cần tuyển nhân sự :
-Nhân viên nữ : 18 -25t 
+Pha chế , phụ việc vặt quán ăn  bán mang đi .
 1.  ca 7h-12h 
2. ca 12h -17h 
3. ca 17h -21h 
Phụ bếp 9h -17h (sơ chế + chế biến các món đơn giản mang đi ) ưu tiên những bạn mới ra trường ưa học hỏi., ko yêu cầu kn .Sẽ được training .
-Lương :
+ Đối với nv pha chế ,phụ việc  thử việc 20k/h tháng đầu , tháng thứ 2 trở đi 22k/h 
+Phụ bếp lương thoả thuận. 
- Trợ cấp tiền ăn 25k/ ca , tháng được off 4 ngày tuỳ chọn .
- Tăng lương tuỳ theo năng lực , có thưởng doanh thu + tip. 
Lễ tết x2 ,x3 ngày lương.
Môi trường làm việc hoà đồng, năng động, chủ siêu dễ thương . 
Các bạn LH fb hoặc qua zalo 0328337220",1,"Tin đăng rõ ràng tuyển dụng nhân viên cho quán ăn với các vị trí, yêu cầu, lương và điều kiện làm việc.",1,"Tin tuyển dụng từ quán ăn Leafy Kitchen, có địa chỉ cụ thể, mô tả công việc rõ ràng."
"💎Đà Nẵng cần ứng viên.
*Mô tả công việc:
-Hỗ trợ đơn hàng hằng ngày.
-Báo cáo và lập kế hoạch cho nhóm
-Tư vấn viên cho khách
✨Thời gian: Linh hoạt
✨Cơ bản:8.000.000 - 10.000.000/tháng
✨Phù hợp cho tất cả các nghành nghề
✨Ko yêu cầu kinh nghiệm,được cầm tay chỉ việc và hỗ trợ trong khi làm.
✨Bạn nào quan tâm LH:0877.908.505
Ưu tiên người gọi.",1,"Mô tả công việc rõ ràng, yêu cầu kinh nghiệm không bắt buộc, nêu mức lương và liên hệ để ứng tuyển.",1,"Việc công ty/quán xá, lương phù hợp thị trường, có số điện thoại liên hệ."
"☕️ TUYỂN NHÂN VIÊN NỮ PHỤC VỤ QUÁN CÀ PHÊ
📍 Địa chỉ: Ngã 4 Nam Kì Khởi Nghĩa và Trần Đại Nghĩa
⏰ Thời gian làm việc
Ca sáng 7h - 12h.
Ca tối: 5h30 đến hết khách (khoảng 22h-22h30)
Xoay ca linh hoạt, xếp ca theo time rảnh
👉 Yêu cầu:
 • Nhanh nhẹn, trung thực, vui vẻ
 • Không cần kinh nghiệm, sẽ được đào tạo
☎️Sdt: 0796905462 (zalo)",1,Tin tuyển dụng nhân viên phục vụ quán cà phê,1,Tin tuyển dụng quán cafe có địa chỉ cụ thể.
"⛵️⛵️⛵️NHÂN DỊP KHAI TRƯƠNG SẢN PHẨM MỚI CẦN NGƯỜI BÁN HÀNG TẠI CỬA HÀNG BÁN BỘT NHÀU, CACAO ĐÀ NẴNG CHO KHÁCH VIỆT VÀ NƯỚC NGOÀI :
(Xoay ca và cả ngày) Nhận tiền theo ngày : 150k - 250k
👉 Yêu cầu: Siêng năng và chăm chỉ.
- LIÊN HỆ: 0888923409 và gặp trực tiếp anh Quyền
(Zalo: 0888923409)",1,"Tin đăng tìm người bán hàng tại cửa hàng, nêu rõ yêu cầu và mức lương.",1,Việc công ty bán hàng tại cửa hàng có địa chỉ cụ thể.
"Quán bún đậu 1996 cần tuyển 1 nhân viên nữ 
 Thời gian:17-22h (full time)
Lương :18k/1h  
Địa chỉ: 358 Trần Địa Nghĩa -Hoà Hải -NHS
Liên hệ:0905421171-0935335847(ib)",1,"Tin đăng cần tuyển nhân viên nữ với thông tin thời gian làm việc, lương và địa chỉ liên hệ.",1,"Tin tuyển dụng quán bún đậu, có địa chỉ cụ thể."
"☕️ 『𝐓𝐔𝐘𝐄̂̉𝐍 𝐃𝐔̣𝐍𝐆』
📍Tiệm Nhà Ichi cần tuyển nhân viên pha chế  😍😍
Địa chỉ :596 Lê Văn Hiến,Ngũ Hành Sơn 
🕰 Giờ mở cửa:6h-22h 🍃
📌 Hình thức làm việc: Full-time or Parttime 
Làm được thứ 7,cn, lễ ,….
⸻
🕐 THỜI GIAN LÀM VIỆC:
•Ca 1:6h-12h
•Ca 2:12h-17h
•Ca 3:17h-22h 
⸻
✅ YÊU CẦU:
✔ Trung thực – sạch sẽ – đúng giờ
✔ Chăm chỉ, lễ phép, ham học hỏi
✔ Có kinh nghiệm là lợi thế (chưa có sẽ được đào tạo)
✔ Có trách nhiệm, tinh thần làm việc nhóm tốt
⸻
💵 MỨC LƯƠNG & QUYỀN LỢI:
 • Lương :
18k-20k( tuỳ năng lực)+ thưởng chuyên cần 
⸻
📲 LIÊN HỆ ỨNG TUYỂN:
    ➡️📲 : 0972107934(nhắn tin zalo không gọi)
__________
#Tiemnhaichi -#qtuyendung #việclàm #nhânviên",1,"Tin đăng có tiêu đề 'TUIYỂN DỤNG', mô tả vị trí làm việc (nhân viên pha chế), yêu cầu và điều kiện lương.",1,Tin tuyển dụng từ quán cafe có địa chỉ cụ thể. Mức lương phù hợp thị trường.
"CỬA TIỆM HOA VANA FLORIST SẮP KHAI TRƯƠNG TUYỂN DỤNG
Vị trí: Nhân viên cắm hoa
Yêu cầu:
➖Có kinh nghiệm thợ chính cắm hoa nghệ thuật từ 6 tháng trở lên (ưu tiên ứng viên từng làm trong các tiệm hoa boutique).
➖Có gu thẩm mỹ tinh tế, có khả năng cắm được nhiều phong cách hoa khác nhau.
➖Có trách nhiệm, tinh thần học hỏi và cầu tiến.
Siêng năng, cẩn thận và mong muốn gắn bó lâu dài.
>>> Thu nhập: Lương cứng + hoa hồng bán hàng + thưởng theo năng lực.
❤ Ưu tiên ứng viên biết chụp ảnh sản phẩm (bằng máy ảnh hoặc điện thoại), biết đăng bài và quản lý nội dung mạng xã hội.
Mô tả công việc:
➖Cắm hoa theo đơn đặt hàng, thiết kế các set hoa trưng bày bàn ăn và khu vực nhà hàng.
➖Trang trí không gian Vana theo mùa, theo chủ đề sự kiện (set up hoa bàn tiệc, góc décor mini, workshop, v.v.).
➖Chăm sóc và bảo quản hoa tươi hằng ngày, đảm bảo luôn trong tình trạng đẹp và sạch sẽ.
➖Kiểm tra, phân loại và sắp xếp nguồn hoa nhập, đảm bảo chất lượng và tính thẩm mỹ.
➖Hỗ trợ hoạt động sáng tạo nội dung, chụp hình – đăng bài – quảng bá sản phẩm hoa trên fanpage hoặc Instagram.
Chi tiết công việc sẽ được trao đổi cụ thể trong buổi phỏng vấn.
------
Địa điểm làm việc: 65-67-69 Trung Lương 18, Hòa Xuân, Đà Nẵng
Liên hệ phỏng vấn: 034 725 5859 (QL Linh)",1,"Tin đăng tuyển dụng nhân viên cắm hoa với yêu cầu cụ thể về kinh nghiệm, kỹ năng và trách nhiệm.",1,"Tin tuyển dụng từ cửa tiệm hoa có địa chỉ cụ thể, mô tả công việc rõ ràng và yêu cầu kinh nghiệm phù hợp."
"📣 TUYỂN CỘNG TÁC VIÊN PHÁT TỜ RƠI – 5 BUỔI/ TUẦN
Anh Ngữ Phản Xạ REX cần tuyển CTV phát tờ rơi làm cố định các buổi chiều trong tuần.
⏰ Thời gian:
👉 4:00 – 5:15 chiều (xong sớm được về sớm)
📍 Khu vực phát:
– Các trường tiểu học, mầm non lân cận trung tâm
💰 Quyền lợi:
– Thu nhập theo buổi
– Có thể nhận tiền ngay sau buổi làm nếu cần
– Công việc nhẹ, phù hợp học sinh – sinh viên
📍 Điểm tập trung:
633 Lê Văn Hiến – Anh Ngữ Phản Xạ REX
🎯 Yêu cầu:
– Nhiệt tình, đúng giờ
📞 Liên hệ đăng ký: 0334 535 916
Làm nhẹ – thời gian ngắn – nhận tiền nhanh. REX chào đón bạn! 🚀",1,"Tin tuyển dụng CTV phát tờ rơi với yêu cầu cụ thể về thời gian, địa điểm và nhiệm vụ.",1,"Tin tuyển dụng công ty/quán xá (Anh Ngữ Phản Xạ REX), có địa chỉ cụ thể."
